Data Year,Utility Number,Utility Name,Short Form,State,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2014,13602,City of Niles - (OH),,OH,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,11761,920,14,.,12695,11761,920,14,.,12695,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13604,City of Niles - (MI),,MI,6474,.,.,.,6474,.,.,.,.,.,.,.,.,.,.,.,476,18,.,494,6474,476,18,.,6968,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13640,Northern Virginia Elec Coop,,VA,149350,877,.,.,150227,85,38,.,.,123,0,0,.,.,0,698,1886,.,.,2584,150133,2801,.,.,152934,1257,717269,.,.,718526,0,0,.,.,0,55037,0,.,.,55037
2014,13642,Nome Joint Utility Systems,,AK,1721,408,.,.,2129,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1721,408,.,.,2129,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13647,Noble County R E M C,,IN,.,.,.,.,.,10416,511,109,.,11036,0,0,0,.,0,0,0,0,.,0,10416,511,109,.,11036,140076,19732,61414,.,221222,10416,511,109,.,11036,0,0,76,.,76
2014,13651,Nolin Rural Electric Coop Corp,,KY,32477,1961,2,.,34440,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32477,1961,2,.,34440,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13664,Norris Public Power District,,NE,1285,189,.,.,1474,202,29,1166,.,1397,0,0,.,.,0,11394,3703,682,.,15779,12881,3921,1848,.,18650,4461,187,32793,.,37441,1508,1448,.,.,2956,2243,1151,.,.,3394
2014,13669,North Alabama Electric Coop,,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13072,4873,2,0,17947,13072,4873,2,0,17947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,13675,Nishnabotna Valley R E C,,IA,0,17,4,0,21,683,0,0,0,683,0,0,0,0,0,2816,199,0,0,3015,3499,216,4,0,3719,17584,0,0,0,17584,0,0,0,0,0,1291,0,0,0,1291
2014,13676,"North Arkansas Elec Coop, Inc",,AR,33533,2643,8,.,36184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33533,2643,8,.,36184,.,.,.,.,.,33533,2643,8,.,36184,8844,.,.,.,8844
2014,13679,Town of North Attleborough - (MA),,MA,11247,1958,129,.,13334,.,.,.,.,0,.,.,.,.,0,.,4,.,.,4,11247,1962,129,0,13338,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2014,13681,North Branch Water & Light Comm,Y,MN,1415,131,.,.,1546,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,13684,Nobles Cooperative Electric,,IA,.,.,.,.,.,10,2,.,.,12,.,.,.,.,.,.,.,.,.,.,10,2,.,.,12,158,65,.,.,223,.,.,.,.,.,.,.,.,.,.
2014,13684,Nobles Cooperative Electric,,MN,.,.,.,.,.,4805,288,1,.,5094,.,.,.,.,.,.,.,.,.,.,4805,288,1,.,5094,102000,65067,260,.,167327,.,.,.,.,.,.,.,.,.,.
2014,13685,"Niobrara Electric Assn, Inc",Y,NE,.,.,.,.,0,558,298,47,.,903,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4800,1704,2160,.,8664,.,.,.,.,.,.,.,.,.,.
2014,13685,"Niobrara Electric Assn, Inc",Y,SD,.,.,.,.,.,6,9,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65,46,.,.,111,.,.,.,.,.,.,.,.,.,.
2014,13685,"Niobrara Electric Assn, Inc",Y,WY,.,.,.,.,.,971,983,109,.,2063,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9156,25093,28186,.,62435,.,.,.,.,.,.,.,.,.,.
2014,13690,North Central MO Elec Coop Inc,,MO,4341,401,.,.,4742,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4341,401,.,.,4742,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13693,"North Central Elec Coop, Inc",,OH,8470,1168,13,.,9651,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8470,1168,13,.,9651,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13694,"North Central Elec Coop, Inc",,ND,6075,1678,2,.,7755,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6075,1678,2,.,7755,.,.,.,.,.,6075,1678,2,.,7755,1231,.,.,.,1231
2014,13698,North Central Public Pwr Dist,,NE,0,0,0,0,0,3519,970,1045,0,5534,.,.,.,.,0,3,55,1,.,59,3522,1025,1046,0,5593,46576,31650,29989,0,108215,.,.,.,.,0,.,.,930,.,930
2014,13700,North Itasca Electric Coop Inc,,MN,6798,429,.,.,7227,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6798,429,.,.,7227,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13704,"North Western Elec Coop, Inc",,OH,.,.,.,.,0,5426,441,5,.,5872,.,.,.,.,.,.,.,.,.,.,5426,441,5,.,5872,84513,19191,10109,.,113813,.,.,.,.,.,.,.,.,.,.
2014,13716,North Georgia Elec Member Corp,,GA,0,0,0,0,0,83489,13658,36,0,97183,0,0,0,0,0,0,0,0,0,0,83489,13658,36,0,97183,1494132.56,585684.48,409147,0,2488964.04,83489,13658,36,0,97183,0,0,0,0,0
2014,13718,City of North Little Rock - (AR),,AR,328,96,1,.,425,31191,1661,10,.,32862,0,0,0,.,0,2010,3133,137,.,5280,33529,4890,148,.,38567,24652,6837,1248,.,32737,33529,0,0,.,33529,0,0,0,.,0
2014,13725,City of North Platte,,NE,10850,1798,0,.,12648,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10850,1798,0,.,12648,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13730,City of North St Paul - (MN),,MN,1305,112,.,.,1417,.,.,.,.,.,.,.,.,.,.,4359,696,.,.,5055,5664,808,.,.,6472,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13731,"North Star Electric Coop, Inc",,MN,5804,584,.,.,6388,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5804,584,.,.,6388,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13734,Northeast Oklahoma Electric Co,,OK,.,.,.,.,.,34688,3594,4,.,38286,.,.,.,.,.,0,0,0,.,0,34688,3594,4,.,38286,412385,117574,30029,.,559988,.,.,.,.,.,.,.,.,.,.
2014,13735,Northcentral Mississippi E P A,,MS,24228,5109,15,0,29352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24228,5109,15,0,29352,0,0,0,0,0,24159,5050,15,0,29224,0,0,0,0,0
2014,13739,Northeast Nebraska P P D,,NE,.,.,.,.,.,5597,2004,708,.,8309,.,.,.,.,.,.,.,.,.,.,5597,2004,708,.,8309,127729,133153,7724,.,268606,.,.,.,.,.,.,.,.,.,.
2014,13749,"NorVal Electric Cooperative, Inc",Y,MT,1770,943,4,.,2717,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13750,"Northern Electric Coop, Inc",,SD,.,.,.,.,0,5272,712,211,0,6195,.,.,.,.,.,.,.,.,.,.,5272,712,211,0,6195,148798,47354,120736,0,316888,.,.,.,.,.,.,.,.,.,.
2014,13756,Northern Indiana Pub Serv Co,,IN,11530,.,.,.,11530,.,.,.,.,.,.,.,.,.,.,449480,.,.,.,449480,461010,.,.,.,461010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13757,North Plains Electric Coop Inc,,TX,2988,3747,24,.,6759,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2988,3747,24,.,6759,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13758,"Northern Lights, Inc",,ID,14108,892,7,.,15007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14108,892,7,.,15007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13758,"Northern Lights, Inc",,MT,3850,297,8,.,4155,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3850,297,8,.,4155,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13758,"Northern Lights, Inc",,WA,15,.,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,.,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13762,"Northern Neck Elec Coop, Inc",,VA,.,.,.,.,.,16224,2361,.,.,18585,.,.,.,.,.,6,30,.,.,36,16230,2391,.,.,18621,228337,39799,.,.,268136,16224,2361,.,.,18585,4787,.,.,.,4787
2014,13777,Northern Rio Arriba E Coop Inc,Y,NM,2107,300,.,.,2407,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,13780,Northern States Power Co,,MI,8003,1173,127,.,9303,.,.,.,.,.,.,.,.,.,.,0,2,4,.,6,8003,1175,131,.,9309,.,.,.,.,.,7710,1315,2,.,9027,.,.,.,.,.
2014,13780,Northern States Power Co,,WI,201709,31564,3373,.,236646,.,.,.,.,.,.,.,.,.,.,2,350,366,.,718,201711,31914,3739,.,237364,.,.,.,.,.,334781,33764,2447,.,370992,17116,601,116,.,17833
2014,13781,Northern States Power Co - Minnesota,,MN,1080869,115648,8566,.,1205083,.,.,.,.,.,.,.,.,.,.,60,535,1275,.,1870,1080929,116183,9841,.,1206953,.,.,.,.,.,1113587,112322,438,.,1226347,387429,8333,438,.,396200
2014,13781,Northern States Power Co - Minnesota,,ND,77035,11305,871,.,89211,.,.,.,.,.,.,.,.,.,.,1,5,40,.,46,77036,11310,911,.,89257,.,.,.,.,.,140340,14484,747,.,155571,11541,430,27,.,11998
2014,13781,Northern States Power Co - Minnesota,,SD,73847,9730,656,.,84233,.,.,.,.,.,.,.,.,.,.,2,13,63,.,78,73849,9743,719,.,84311,.,.,.,.,.,86005,7490,420,.,93915,17635,472,23,.,18130
2014,13783,Northeast Louisiana Power Coop Inc.,,LA,10538,2038,2089,.,14665,2038,48,.,.,2086,.,.,.,.,.,.,.,.,.,.,12576,2086,2089,.,16751,35999,408,.,.,36407,.,.,.,.,.,.,.,.,.,.
2014,13788,Northern Wasco County PUD,,OR,560,0,0,0,560,0,0,0,0,0,0,0,0,0,0,8631,447,224,0,9302,9191,447,224,0,9862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,13799,Prairie Land Electric Coop Inc,,KS,.,.,.,.,.,14123,8923,2158,.,25204,.,.,.,.,.,.,.,.,.,.,14123,8923,2158,.,25204,17345,18452,19326,.,55123,14123,8923,2158,.,25204,.,.,.,.,.
2014,13805,Northwest Rural Pub Pwr Dist,,NE,.,.,.,.,.,1425,1245,642,.,3312,0,0,0,.,0,0,0,0,.,0,1425,1245,642,.,3312,25309,7360,48566,.,81235,1425,1245,642,.,3312,0,0,0,.,0
2014,13807,Northwestern Electric Coop Inc - (OK),,OK,9463,2358,10,.,11831,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9463,2358,10,.,11831,.,.,.,.,.,.,.,.,.,.,.,5,2,.,7
2014,13815,Northwestern Wisconsin Elec Co,,WI,.,.,11,.,11,.,.,.,.,.,.,.,.,.,.,9360,1565,28,.,10953,9360,1565,39,.,10964,.,.,.,.,.,.,.,.,.,.,315,.,.,.,315
2014,13816,City of Northwood - (ND),Y,ND,600,200,0,0,800,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2014,13826,City of Norway,,MI,1847,254,0,0,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,254,0,0,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,13830,Nueces Electric Cooperative,,TX,628,210,0,.,838,0,0,0,.,0,.,.,.,.,.,0,303,8,.,311,628,513,8,.,1149,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2014,13831,City of Norwich - (CT),,CT,0,0,0,.,0,5117,439,5,.,5561,0,0,0,.,0,12306,2129,9,.,14444,17423,2568,14,.,20005,37632,27676,1523,.,66831,0,0,0,.,0,0,0,0,.,0
2014,13838,"Northfork Electric Coop, Inc",,OK,6082,546,178,0,6806,0,0,0,0,0,.,.,.,.,0,6,98,12,.,116,6088,644,190,0,6922,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,13839,City of Norwood - (MA),,MA,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13199,2166,49,.,15414,13199,2166,49,.,15414,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13853,Oahe Electric Coop Inc,,SD,2252,538,217,.,3007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2252,538,217,.,3007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13870,"Nushagak Electric Coop, Inc",Y,AK,971,481,5,0,1457,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13933,City of Oak Ridge,,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13971,2201,3,0,16175,13971,2201,3,0,16175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,13934,Ocmulgee Electric Member Corp,,GA,10793,689,507,.,11989,.,.,.,.,.,.,.,.,.,.,.,.,4,.,4,10793,689,511,.,11993,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13936,Oakdale Electric Coop,,WI,14937,1590,27,.,16554,.,.,.,.,.,.,.,.,.,.,751,32,.,.,783,15688,1622,27,.,17337,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13949,City of Oberlin - (OH),,OH,2728,365,.,.,3093,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2728,365,.,.,3093,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13955,City of Ocala,,FL,.,.,.,.,0,40160,9868,970,.,50998,.,.,.,.,.,.,.,.,.,.,40160,9868,970,.,50998,490711,200653,529187,.,1220551,.,.,.,.,.,.,.,.,.,.
2014,13963,Oconomowoc Utilities,,WI,0,0,0,0,0,8059,1163,5,0,9227,0,0,0,0,0,0,0,0,0,0,8059,1163,5,0,9227,72121,122939,35756,0,230816,0,0,0,0,0,0,0,0,0,0
2014,13964,Oconto Electric Cooperative,,WI,9221,369,.,.,9590,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9221,369,.,.,9590,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13965,Oconto Falls Water & Light Comm,,WI,604,64,0,0,668,0,0,0,0,0,0,0,0,0,0,735,199,0,0,934,1339,263,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,13990,City of Ogden - (IA),Y,IA,115,1,.,.,116,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13993,City of Oglesby - (IL),Y,IL,1951,91,.,.,2042,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,13998,Ohio Edison Co,,OH,54,398,685,0,1137,11,0,0,0,11,0,0,0,0,0,929916,113190,1090,0,1044196,929981,113588,1775,0,1045344,169,0,0,0,169,0,0,147,0,147,10726,0,0,0,10726
2014,14006,Ohio Power Co,,OH,421094,67592,5807,0,494493,119333,15315,340,0,134988,3826,0,0,0,3826,759973,101504,4345,0,865822,1300400,184411,10492,0,1495303,1180250,1013113,198661,0,2392024,50078,0,0,0,50078,1005,0,0,0,1005
2014,14012,"Ohop Mutual Light Company, Inc",,WA,4088,118,12,.,4218,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4088,118,12,.,4218,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14055,PUD No 1 of Okanogan County,,WA,0,0,0,.,0,16947,3740,3,.,20690,0,0,0,.,0,0,29,0,.,29,16947,3769,3,.,20719,280068,279764,39843,.,599675,0,0,0,.,0,0,0,0,.,0
2014,14062,Oklahoma Electric Coop Inc,,OK,.,.,.,.,.,47701,4271,51,.,52023,.,.,.,.,.,.,.,.,.,.,47701,4271,51,.,52023,756243,247925,136346,.,1140514,47701,4271,51,.,52023,.,.,.,.,.
2014,14063,Oklahoma Gas & Electric Co,,AR,.,.,.,.,.,56983,10721,445,.,68149,.,.,.,.,.,.,.,.,.,.,56983,10721,445,.,68149,730478,827614,1520546,.,3078638,5334,400,24,.,5758,.,.,.,.,.
2014,14063,Oklahoma Gas & Electric Co,,OK,1,.,.,.,1,663476,100935,9458,.,773869,.,.,.,.,.,.,.,.,.,.,663477,100935,9458,.,773870,9624434,9193275,6209800,.,25027509,69499,2826,125,.,72450,.,.,.,.,.
2014,14074,"Okanogan County Elec Coop, Inc",,WA,2971,400,.,.,3371,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2971,400,.,.,3371,.,.,.,.,.,.,.,.,.,.,0,0,.,.,0
2014,14078,City of Okolona,,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146,1052,0,0,5198,4146,1052,0,0,5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,14107,City of Olivia - (MN),,MN,1095,184,70,.,1349,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1095,184,70,.,1349,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14109,"Oregon Trail El Cons Coop, Inc",,OR,.,.,.,.,0,25136,5451,10,.,30597,.,.,.,.,.,.,.,.,.,.,25136,5451,10,.,30597,279394,248463,125345,.,653202,0,0,0,.,0,0,0,0,.,0
2014,14125,"Oneida-Madison Elec Coop, Inc",Y,NY,1942,11,.,.,1953,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14127,Omaha Public Power District,,NE,317305,23525,14920,0,355750,190,298,0,0,488,0,0,0,0,0,808,114,0,0,922,318303,23937,14920,0,357160,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14132,City of Onawa - (IA),,IA,1434,228,.,.,1662,.,.,.,.,.,.,.,.,.,.,243,124,.,.,367,1677,352,.,.,2029,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14146,City of Opelika - (AL),,AL,.,.,.,.,.,10014,1810,6,0,11830,.,.,.,.,.,120,120,0,0,240,10134,1930,6,0,12070,137650,164142,69842,0,371634,.,.,.,.,.,.,.,.,.,.
2014,14151,City of Opp - (AL),Y,AL,2685,307,0,0,2992,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2014,14154,Orange & Rockland Utils Inc,,NY,91277,.,.,.,91277,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,91277,.,.,.,91277,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14156,Ontonagon County R E A,Y,MI,4660,207,.,.,4867,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14160,Orange County Rural E M C,,IN,7704,76,.,.,7780,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7704,76,.,.,7780,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14164,City of Orangeburg - (SC),,SC,.,.,.,.,0,14523,666,419,.,15608,.,.,.,.,0,5731,2754,0,.,8485,20254,3420,419,0,24093,209363,14764,494283,.,718410,.,.,.,.,0,.,.,.,.,0
2014,14170,Orcas Power & Light Coop,,WA,12871,1987,.,.,14858,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12871,1987,.,.,14858,.,.,.,.,.,4061,717,.,.,4778,.,.,.,.,.
2014,14172,City of Ord - (NE),,NE,1129,315,.,.,1444,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1129,315,.,.,1444,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14175,"Tri-County Electric Coop, Inc",,SC,17174,501,180,.,17855,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17174,501,180,.,17855,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14178,"P K M Electric Coop, Inc",,MN,.,.,.,.,.,3456,.,.,.,3456,.,.,.,.,.,.,.,.,.,.,3456,.,.,.,3456,80175,.,.,.,80175,.,.,.,.,.,.,.,.,.,.
2014,14192,Osage Valley Elec Coop Assn,,MO,14973,832,.,0,15805,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14973,832,.,0,15805,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14194,City of Orrville - (OH),,OH,6246,589,39,.,6874,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6246,589,39,.,6874,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14196,City of Ortonville - (MN),Y,MN,1460,.,.,.,1460,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14199,City of Osage City - (KS),,KS,12,.,.,.,12,.,.,.,.,0,.,.,.,.,.,1276,293,2,.,1571,1288,293,2,.,1583,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,14202,"Osceola Electric Coop, Inc",,IA,.,.,.,.,.,1055,113,2,.,1170,.,.,.,.,.,.,.,.,.,.,1055,113,2,.,1170,2742,995,1970,.,5707,.,.,.,.,.,551,.,.,.,551
2014,14203,City of Osawatomie - (KS),,KS,1832,123,.,.,1955,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1832,123,.,.,1955,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14224,Otero County Electric Coop Inc,,NM,.,.,.,.,0,15686,3258,.,.,18944,0,.,.,.,0,51,9,.,.,60,15737,3267,.,.,19004,97,85,.,.,182,.,.,.,.,0,0,.,.,.,0
2014,14232,Otter Tail Power Co,,MN,48,2,75,.,125,.,.,.,.,0,.,.,.,.,0,133327,.,.,.,133327,133375,2,75,0,133452,.,.,.,.,.,.,.,.,.,.,19708,.,.,.,19708
2014,14232,Otter Tail Power Co,,ND,.,.,32,.,32,.,.,.,.,.,.,.,.,.,.,78346,.,.,.,78346,78346,.,32,0,78378,.,.,.,.,.,.,.,.,.,.,18297,.,.,.,18297
2014,14232,Otter Tail Power Co,,SD,.,.,12,.,12,.,.,.,.,.,.,.,.,.,.,15531,.,.,.,15531,15531,.,12,.,15543,.,.,.,.,.,.,.,.,.,.,4012,.,.,.,4012
2014,14238,Ouachita Electric Coop Corp,,AR,8563,234,8,.,8805,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8563,234,8,.,8805,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14245,Overton Power District No 5,,NV,11881,2333,259,.,14473,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11881,2333,259,.,14473,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14251,Owen Electric Coop Inc,,KY,.,.,.,.,.,56161,2605,11,.,58777,.,.,.,.,.,.,.,.,.,.,56161,2605,11,.,58777,748500,241464,1273355,.,2263319,.,.,.,.,.,.,.,.,.,.
2014,14267,"Otsego Electric Coop, Inc",Y,NY,.,.,.,.,0,4370,251,0,0,4621,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44748133,7703815,0,0,52451948,.,.,.,.,.,.,.,.,.,.
2014,14268,City of Owensboro - (KY),,KY,.,.,.,.,0,.,.,21,.,21,.,.,0,.,0,22885,2674,572,.,26131,22885,2674,593,.,26152,.,.,243803,.,243803,.,.,21,.,21,.,.,0,.,0
2014,14275,City of Oxford - (MS),,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6712,2261,0,0,8973,6712,2261,0,0,8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,14285,Ozark Border Electric Coop,,MO,32614,6934,12,.,39560,.,.,.,.,.,.,.,.,.,.,.,6,1,.,7,32614,6940,13,.,39567,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14288,Ozark Electric Coop Inc - (MO),,MO,.,.,.,.,.,29458,2450,1,.,31909,.,.,.,.,.,.,.,.,.,.,29458,2450,1,.,31909,411622,80183,10018,.,501823,29458,2450,1,.,31909,.,.,.,.,.
2014,14289,Ozarks Electric Coop Corp - (AR),,AR,.,.,.,.,.,54237,3787,11,0,58035,.,.,.,.,.,.,.,.,.,0,54237,3787,11,0,58035,732380,304461,85768,.,1122609,54237,3787,11,0,58035,.,.,.,.,.
2014,14289,Ozarks Electric Coop Corp - (AR),,OK,.,.,.,.,.,11007,788,3,0,11798,.,.,.,.,.,.,.,.,.,.,11007,788,3,0,11798,140953,39717,28166,.,208836,11007,788,3,0,11798,.,.,.,.,.
2014,14324,PUD No 2 of Pacific County,,WA,6500,450,0,0,6950,0,0,0,0,0,0,0,0,0,0,8551,1597,2,0,10150,15051,2047,2,0,17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,14328,Pacific Gas & Electric Co,,CA,0,0,0,0,0,4526066,543680,1241,0,5070987,0,0,0,0,0,112511,72530,0,0,185041,4638577,616210,1241,0,5256028,28699410,32027958,14719560,.,75446928,.,.,.,.,.,.,.,.,.,.
2014,14354,PacifiCorp,,CA,3975,944,17,.,4936,.,.,.,.,0,.,.,.,.,.,31374,8700,118,.,40192,35349,9644,135,.,45128,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14354,PacifiCorp,,ID,22486,3664,172,.,26322,.,.,.,.,.,.,.,.,.,.,37395,10129,446,.,47970,59881,13793,618,.,74292,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14354,PacifiCorp,,OR,83140,6262,82,.,89484,.,.,.,.,.,.,.,.,.,.,408332,69915,1653,.,479900,491472,76177,1735,.,569384,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14354,PacifiCorp,,UT,742651,68481,3059,.,814191,.,.,.,.,.,.,.,.,.,.,1204,17425,1901,.,20530,743855,85906,4960,.,834721,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14354,PacifiCorp,,WA,107188,17298,242,.,124728,.,.,.,.,.,.,.,.,.,.,191,3979,294,.,4464,107379,21277,536,.,129192,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14354,PacifiCorp,,WY,112863,20435,1430,.,134728,.,.,.,.,.,.,.,.,.,.,66,3926,654,.,4646,112929,24361,2084,.,139374,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,14371,City of Paducah - (KY),,KY,18603,3281,1,.,21885,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18603,3281,1,.,21885,.,.,.,.,0,18603,2741,1,.,21345,.,.,.,.,.
2014,14373,Page Utility Enterprises,,AZ,.,.,.,.,.,1872,340,.,.,2212,.,.,.,.,.,1513,620,.,.,2133,3385,960,.,.,4345,10808,6348,.,.,17156,.,.,.,.,.,.,.,.,.,.
2014,14396,City of Palmetto - (GA),Y,GA,300,.,.,.,300,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
