Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Demand,Unnamed: 7,Energy Sources (Megawatthours),Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Disposition,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Electric Revenues,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2014,13610,Niobrara Valley El Member Corp,NE,Cooperative,MRO,44.5,19.3,.,124897,.,.,0,.,.,0,.,124897,112590,.,.,128,12179,124897,13133,.,.,.,.,93,13226,O
2014,13630,North Carolina Mun Power Agny #1,NC,Municipal Mktg Authority,SERC,1029,958,6700019,243461,.,.,0,.,.,0,.,6943480,.,6767220,.,.,176260,6943480,.,.,533789,.,.,19342,553131,O
2014,13640,Northern Virginia Elec Coop,VA,Cooperative,SERC,923.3,782.2,.,4200662,.,.,0,.,.,0,.,4200662,4029218,.,.,5353,166091,4200662,421784,.,.,.,.,5322,427106,O
2014,13642,Nome Joint Utility Systems,AK,Municipal,AK,4.2,5.1,30342,986,0,0,0,0,0,0,0,31328,29510,0,0,1240,578,31328,11183,.,.,.,.,.,11183,O
2014,13646,City of Norcross- (GA),GA,Municipal,SERC,23.7,19,.,105729,.,.,0,2839,.,2839,.,108568,102038,.,969,.,5561,108568,12529,.,.,879,.,.,13408,O
2014,13647,Noble County R E M C,IN,Cooperative,RFC,41.2,42.5,.,231052,.,.,0,.,.,0,.,231052,221222,.,.,.,9830,231052,24983.1,.,.,.,.,173.4,25156.5,O
2014,13651,Nolin Rural Electric Coop Corp,KY,Cooperative,RFC,144.4,223.3,.,820106,.,.,0,.,.,0,.,820106,790069,.,.,1071,28966,820106,74976.3,.,.,.,.,5400.2,80376.5,O
2014,13664,Norris Public Power District,NE,Political Subdivision,MRO,165.9,153.2,.,872223,.,.,0,152512,149823,2689,.,874912,797374,40426,.,.,37112,874912,65467,.,2892.5,.,.,1106.7,69466.2,O
2014,13669,North Alabama Electric Coop,AL,Cooperative,SERC,69.3,111.9,0,358322,0,.,0,0,0,0,0,358322,333464,0,0,454,24404,358322,35710,.,0,0,0,1585,37295,O
2014,13670,"Northeast Texas Elec Coop, Inc",TX,Cooperative,SPP,690,968,1275532,2326974,0,0,0,.,.,0,.,3602506,.,3310430,.,.,292076,3602506,.,.,244656,.,.,.,244656,O
2014,13675,Nishnabotna Valley R E C,IA,Cooperative,MRO,27.8,33.5,.,189241,.,.,0,.,.,0,.,189241,183809,.,.,.,5432,189241,17004.1,.,.,.,.,25.4,17029.5,O
2014,13676,"North Arkansas Elec Coop, Inc",AR,Cooperative,SPP,134.9,185.7,.,656608,.,.,0,.,.,0,.,656608,610234,.,1276,.,45098,656608,66205.9,.,.,.,.,1052.9,67258.8,O
2014,13679,Town of North Attleborough - (MA),MA,Municipal,NPCC,50.6,46.5,.,237080,.,.,0,.,.,0,.,237080,229853,.,.,7227,.,237080,34228,.,.,-2525,.,35,31738,O
2014,13683,North Carolina El Member Corp,NC,Cooperative,SERC,3026,3709,5921766,11286960,2601496,2881232,-279736,.,.,0,.,16928990,.,16661796,.,.,267194,16928990,.,.,1093212,.,.,661,1093873,O
2014,13684,Nobles Cooperative Electric,MN,Cooperative,MRO,34.3,27,7924,168996,.,.,0,.,.,0,.,176920,167327,2354,.,342,6897,176920,16448.2,.,217.8,.,.,-411.2,16254.8,O
2014,13687,North Carolina Eastern M P A,NC,Municipal Mktg Authority,SERC,1475.2,1433.9,5652455,2010616,.,.,0,.,.,0,.,7663071,.,7507184,.,.,155887,7663071,.,.,698503,.,.,12366,710869,O
2014,13690,North Central MO Elec Coop Inc,MO,Cooperative,SERC,38,35,.,187173,.,.,0,.,.,0,.,187173,158927,24089,.,228,3929,187173,14098,.,1488,.,.,68,15654,O
2014,13693,"North Central Elec Coop, Inc",OH,Cooperative,RFC,31.1,41.1,.,219400,.,.,0,.,.,0,.,219400,208496,.,.,.,10904,219400,24175,.,.,.,.,249,24424,O
2014,13694,"North Central Elec Coop, Inc",ND,Cooperative,,31.5,60.2,.,288152,.,.,0,.,.,0,.,288152,268362,.,.,1000,18790,288152,23953.8,.,.,-1000,.,70.2,23024,O
2014,13697,North Central Power Co Inc,WI,Investor Owned,MRO,6.6,7.3,15,39484,.,.,0,.,.,0,.,39499,34903,.,.,197,4399,39499,5193.2,.,.,.,.,33.4,5226.6,O
2014,13698,North Central Public Pwr Dist,NE,Political Subdivision,MRO,50.1,17.8,.,116897,.,.,0,.,.,0,.,116897,108223,.,293,.,8381,116897,13509.1,.,.,.,.,158,13667.1,O
2014,13700,North Itasca Electric Coop Inc,MN,Cooperative,MRO,6.9,12,.,59495,.,.,0,.,.,0,.,59495,53164,.,.,489,5842,59495,7821.5,.,.,.,.,90.3,7911.8,O
2014,13704,"North Western Elec Coop, Inc",OH,Cooperative,,22.2,28.9,.,121194,.,.,0,.,.,0,.,121194,113814,.,.,.,7380,121194,13886,.,.,.,.,237,14123,O
2014,13716,North Georgia Elec Member Corp,GA,Cooperative,SERC,465.9,745.2,0,2591160,0,.,0,0,0,0,0,2591160,2511849,0,0,2302,77009,2591160,245272,.,0,0,0,10904,256176,O
2014,13718,City of North Little Rock - (AR),AR,Municipal,SERC,224.3,148.8,136912,812518,.,.,0,.,.,0,.,949430,909449,.,.,.,39981,949430,94171,.,.,.,.,.,94171,O
2014,13725,City of North Platte,NE,Municipal,MRO,68,54,.,324613,.,.,0,.,.,0,.,324613,307522,.,3271,467,13353,324613,27622,.,.,.,.,559,28181,O
2014,13730,City of North St Paul - (MN),MN,Municipal,MRO,18.2,13.7,.,75481,.,.,0,.,.,0,.,75481,69772,.,1694,.,4015,75481,8666.5,.,.,.,.,479.6,9146.1,O
2014,13731,"North Star Electric Coop, Inc",MN,Cooperative,MRO,15.3,34.2,.,127427,.,.,0,.,.,0,.,127427,118864,.,.,696,7867,127427,14312,.,.,.,.,174,14486,O
2014,13734,Northeast Oklahoma Electric Co,OK,Cooperative,SPP,156,196,.,683669,.,.,0,.,.,0,.,683669,649253,.,.,1558,32858,683669,69299,.,.,.,.,4017,73316,O
2014,13735,Northcentral Mississippi E P A,MS,Cooperative,SERC,231.7,173.4,0,1010518,0,.,0,0,0,0,0,1010518,968321,0,0,2691,39506,1010518,93669,.,0,0,0,1569,95238,O
2014,13738,Northeast Missouri El Pwr Coop,MO,Cooperative,SERC,234.1,266.2,.,1305429,.,.,0,389437,389437,0,.,1305429,.,1304362,.,1067,.,1305429,.,.,69417.7,.,3028.5,564.9,73011.1,O
2014,13739,Northeast Nebraska P P D,NE,Political Subdivision,MRO,45,49,.,283517,.,.,0,.,.,0,.,283517,268606,6789,.,.,8122,283517,24106,.,503,.,.,420,25029,O
2014,13750,"Northern Electric Coop, Inc",SD,Cooperative,MRO,53,64.1,.,327548,.,.,0,.,.,0,.,327548,316888,.,.,784,9876,327548,26586.6,.,.,.,.,.,26586.6,O
2014,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,RFC,2993,2549.8,14788291,4294133,.,.,0,2083352,2083352,0,.,19082424,17510802,675484,.,.,896138,19082424,1628645.5,.,32212.3,.,28793.2,-12866,1676785,O
2014,13757,North Plains Electric Coop Inc,TX,Cooperative,SPP,94.3,35.3,.,407642,.,.,0,.,.,0,.,407642,374566,.,.,285,32791,407642,39447,.,.,.,.,1000,40447,O
2014,13758,"Northern Lights, Inc",ID,Cooperative,WECC,31,77.1,28231,285305,.,.,0,.,.,0,.,313536,292058,.,.,1228,20250,313536,28380,.,.,213,.,.,28593,O
2014,13762,"Northern Neck Elec Coop, Inc",VA,Cooperative,SERC,62,96,.,291132,.,.,0,.,.,0,.,291132,268136,.,.,.,22996,291132,35079,.,.,.,.,688,35767,O
2014,13780,Northern States Power Co,MN,Investor Owned,MRO,1308,1132,1298677,5972200,.,.,0,.,.,0,.,7270877,6750889,.,.,9763,510225,7270877,679678.6,.,0,.,.,147553,827231.6,O
2014,13781,Northern States Power Co - Minnesota,MN,Investor Owned,MRO,7540,5934,32158328,13779326,.,.,0,1965870,1919798,46072,.,45983726,35109841,9991503,461,44206,837715,45983726,3490071,.,503980,-85881,206580,124782,4239532,O
2014,13783,Northeast Louisiana Power Coop Inc.,LA,Cooperative,SERC,65.9,74.8,.,309796,.,.,0,.,.,0,.,309796,295932,.,.,32,13832,309796,25287,.,.,.,.,.,25287,O
2014,13788,Northern Wasco County PUD,OR,Political Subdivision,WECC,95,102.4,79761,567749,.,.,0,.,.,0,.,647510,598333,41499,.,589,7089,647510,28491.3,.,1912.4,.,178.5,141.3,30723.5,O
2014,13789,Village of Northfield - (VT),VT,Municipal,NPCC,4.8,5.1,0,31122,.,.,0,.,.,0,-837,30285,29570,.,.,.,715,30285,3998.8,.,.,.,.,17,4015.8,O
2014,13798,Northwest Iowa Power Coop,IA,Cooperative,MRO,211,272,232885,1371578,218368,211017,7351,457988,436713,21275,0,1633089,0,1563908,0,16,69165,1633089,0,0,87712.6,0,0,2321,90033.6,O
2014,13799,Prairie Land Electric Coop Inc,KS,Cooperative,SPP,139.9,83.4,.,603352,.,.,0,.,.,0,.,603352,452895,117311,.,541,32605,603352,55213.6,.,9479.4,.,.,1420.1,66113.1,O
2014,13805,Northwest Rural Pub Pwr Dist,NE,Political Subdivision,WECC,28.4,11.4,.,87307,.,.,0,.,.,0,.,87307,81235,.,.,.,6072,87307,12573,.,.,.,.,52,12625,O
2014,13807,Northwestern Electric Coop Inc - (OK),OK,Cooperative,SPP,68.9,68.9,.,377934,.,.,0,.,.,0,.,377934,359994,.,.,.,17940,377934,36668,.,.,.,.,210,36878,O
2014,13809,NorthWestern Energy - (SD),SD,Investor Owned,MRO,301.9,303.6,1401356,360391,.,.,0,83024,83024,0,.,1761747,1579926,92422,.,7364,82035,1761747,127798,.,1588,.,.,2505,131891,O
2014,13815,Northwestern Wisconsin Elec Co,WI,Investor Owned,MRO,36,33,58,193490,.,.,0,21339,19943,1396,.,194944,172743,6202,.,1225,14774,194944,21761,.,563,.,.,1038,23362,O
2014,13825,Norwalk Third Taxing District,CT,Municipal,NPCC,13,13,.,63407,.,.,0,.,.,0,.,63407,59767,.,.,.,3640,63407,10053,.,.,.,.,.,10053,O
2014,13826,City of Norway,MI,Municipal,MISO,3.3,3.6,29141,4991,0,0,.,0,0,.,.,34132,27698,4364,.,476,1594,34132,3680,.,106,157,0,90,4033,O
2014,13830,Nueces Electric Cooperative,TX,Cooperative,TRE,84.2,100.2,.,730684,.,.,0,.,.,0,.,730684,700639,.,.,1604,28441,730684,98426.6,1651.2,.,.,.,3892,103969.8,O
2014,13831,City of Norwich - (CT),CT,Municipal,NPCC,64.9,59.5,4377,331979,.,.,0,.,.,0,.,336356,327432,.,.,.,8924,336356,52472.3,.,.,.,.,2433.9,54906.2,O
2014,13838,"Northfork Electric Coop, Inc",OK,Cooperative,SPP,46,52.1,.,272562,.,.,0,.,.,0,.,272562,262428,.,.,22,10112,272562,24746.7,.,.,.,.,94.2,24840.9,O
2014,13839,City of Norwood - (MA),MA,Municipal,NPCC,71.1,49.6,.,323049,.,.,0,.,.,0,.,323049,309614,.,.,.,13435,323049,44810.4,.,.,.,2502.9,.,47313.3,O
2014,13853,Oahe Electric Coop Inc,SD,Cooperative,MRO,14.5,21.8,.,96159,.,.,0,.,.,0,.,96159,81517,9470,.,.,5172,96159,7886,.,764.1,.,.,.,8650.1,O
2014,13933,City of Oak Ridge,TN,Municipal,SERC,102.5,110.3,0,551949,0,.,0,0,0,0,0,551949,531937,0,0,0,20012,551949,56500,.,0,0,0,2346,58846,O
2014,13934,Ocmulgee Electric Member Corp,GA,Cooperative,SERC,48,59,.,203176,.,.,0,.,.,0,.,203176,191420,.,326,.,11430,203176,22602,.,.,.,.,782,23384,O
2014,13935,Oakdale&South San Joaquin Irrigation D.,CA,Political Subdivision,WECC,92.4,77.4,241340,.,.,.,0,.,.,0,.,241340,0,240133,.,.,1207,241340,.,.,15128.4,.,.,.,15128.4,O
2014,13936,Oakdale Electric Coop,WI,Cooperative,MRO,57.5,49.6,.,320065,.,.,0,.,.,0,.,320065,306659,.,.,561,12845,320065,34511.7,.,.,.,.,134.4,34646.1,O
2014,13949,City of Oberlin - (OH),OH,Municipal,RFC,21.4,16.8,744,107687,.,.,0,.,.,0,.,108431,97781,.,3550,859,6241,108431,10170,.,.,165,.,836,11171,O
2014,13955,City of Ocala,FL,Municipal,FRCC,294.6,264.4,17439,1245895,.,.,0,39578,39578,0,.,1263334,1220551,.,.,.,42783,1263334,105884.9,.,.,36638.1,75.2,6483.1,149081.3,O
2014,13962,Oconee Electric Member Corp,GA,Cooperative,SERC,67.2,85.4,.,362137,.,.,0,.,.,0,.,362137,351564,.,.,348,10225,362137,34589.4,.,.,.,.,708,35297.4,O
2014,13963,Oconomowoc Utilities,WI,Municipal,MISO,48.4,38,0,236646,0,0,.,0,0,.,.,236646,230816,0,.,0,5830,236646,24984.7,.,0,0,0,108.8,25093.5,O
2014,13964,Oconto Electric Cooperative,WI,Cooperative,RFC,20.8,22,4999,118580,.,.,0,.,.,0,.,123579,114256,.,.,611,8712,123579,15924.3,.,.,.,.,78.8,16003.1,O
2014,13965,Oconto Falls Water & Light Comm,WI,Municipal,MISO,5.7,4.9,0,28230,0,0,.,0,0,.,.,28230,26425,0,.,0,1805,28230,3340.9,.,0,0,0,15.5,3356.4,O
2014,13994,Oglethorpe Power Corporation,GA,Cooperative,SERC,8754,9634,21699553,400699,.,.,0,.,.,0,.,22100252,.,21860220,.,.,240032,22100252,.,.,1394360,.,.,.,1394360,O
2014,13998,Ohio Edison Co,OH,Investor Owned,RFC,5401,5012,2892102,5413817,.,.,0,.,.,0,.,8305919,5038011,2892102,.,45014,330792,8305919,505023.6,648312.4,218012.1,0,0,25393.1,1396741.2,O
2014,14006,Ohio Power Co,OH,Investor Owned,RFC,8256,8082,0,16457852,.,.,0,.,.,0,.,16457852,15593920,0,1061,.,862871,16457852,1968065.6,907154.4,211584.1,-11937.5,206782.9,63350.9,3345000.4,O
2014,14012,"Ohop Mutual Light Company, Inc",WA,Cooperative,WECC,11,26.3,.,83359,.,.,0,.,.,0,.,83359,78372,.,148,.,4839,83359,6463.2,.,.,.,.,330.8,6794,O
2014,14015,Ohio Valley Electric Corp,OH,Investor Owned,RFC,968,1026,5441556,6172057,.,.,0,.,.,0,.,11613613,206821,11193643,.,.,213149,11613613,11758,.,644416,.,.,.,656174,O
2014,14055,PUD No 1 of Okanogan County,WA,Political Subdivision,WECC,109,170,.,845045,.,.,0,90783,90783,0,.,845045,614391,198744,.,2328,29582,845045,42911,.,4680.3,.,.,1282.9,48874.2,O
2014,14062,Oklahoma Electric Coop Inc,OK,Cooperative,SPP,258.8,266.9,.,1188036,.,.,0,.,.,0,.,1188036,1140514,.,.,1930,45592,1188036,135097,.,.,.,.,.,135097,O
2014,14063,Oklahoma Gas & Electric Co,OK,Investor Owned,SPP,5812.9,4861.4,22806874,8869405,.,83142,-83142,1831114,1792958,38156,0,31631293,27000756,3234171,88301,47794,1260271,31631293,2141913.2,0,148347,0,32409.7,254953,2577622.9,O
2014,14074,"Okanogan County Elec Coop, Inc",WA,Cooperative,WECC,7,20,.,57023,.,.,0,.,.,0,.,57023,53048,.,.,.,3975,57023,5159,.,.,.,.,.,5159,O
2014,14077,Oklahoma Municipal Power Authority,OK,State,SPP,739.3,460.3,2085298,717787,.,.,0,.,.,0,.,2803085,.,2656141,.,.,146944,2803085,.,.,186662,.,.,.,186662,O
2014,14078,City of Okolona,MS,Municipal,SERC,20.1,28.5,0,103069,0,.,0,0,0,0,0,103069,95175,0,0,192,7702,103069,10833,.,0,0,0,631,11464,O
2014,14107,City of Olivia - (MN),MN,Municipal,MRO,6.3,6.4,.,32302,.,.,0,.,.,0,.,32302,29272,.,276,1692,1062,32302,2676,.,.,.,.,.,2676,O
2014,14109,"Oregon Trail El Cons Coop, Inc",OR,Cooperative,WECC,117.2,130.8,.,686152,.,.,0,.,.,0,.,686152,653202,.,.,1172,31778,686152,49241.6,.,.,.,301.9,570,50113.5,O
2014,14127,Omaha Public Power District,NE,Political Subdivision,MRO,2291.1,1733.8,16212801,2405710,0,0,0,262175,0,262175,0,18880686,10659655,7694203,0,0,526828,18880686,897752.2,0,223054.8,-20147,14367,11430.6,1126457.6,O
2014,14132,City of Onawa - (IA),IA,Municipal,MRO,6.7,7.5,.,34498,.,.,0,.,.,0,.,34498,31917,.,.,.,2581,34498,3040,.,.,.,.,56.1,3096.1,O
2014,14146,City of Opelika - (AL),AL,Municipal,SERC,82,81,0,409506,.,.,0,.,.,0,.,409506,384165,.,.,.,25341,409506,34789,.,.,.,.,.,34789,O
2014,14154,Orange & Rockland Utils Inc,NY,Investor Owned,NPCC,1370,846,.,1849910,.,.,0,.,.,0,.,1849910,1467457,254848,18470,6978,102157,1849910,302169.3,172399.9,26476,.,.,23896.9,524942.1,O
2014,14159,City of Orange City - (IA),IA,Municipal,MRO,18.5,16.6,.,86202,.,.,0,.,.,0,.,86202,83403,.,.,.,2799,86202,7520,.,.,.,.,.,7520,O
2014,14160,Orange County Rural E M C,IN,Cooperative,RFC,24.5,38.1,.,123327,.,.,0,.,.,0,.,123327,114894,.,.,.,8433,123327,15391,.,.,.,.,185,15576,O
2014,14164,City of Orangeburg - (SC),SC,Municipal,SERC,167,181,550,895530,.,.,0,.,.,0,.,896080,862088,.,.,.,33992,896080,78049,.,.,.,.,.,78049,O
2014,14170,Orcas Power & Light Coop,WA,Cooperative,WECC,33.4,62.7,.,212350,.,.,0,.,.,0,.,212350,198232,.,.,298,13820,212350,21772,.,.,.,.,257,22029,O
2014,14172,City of Ord - (NE),NE,Municipal,MRO,6,10,.,37667,.,.,0,.,.,0,.,37667,35216,.,.,283,2168,37667,3250,.,.,.,.,404,3654,O
2014,14175,"Tri-County Electric Coop, Inc",SC,Cooperative,SERC,69,97,.,321811,.,.,0,.,.,0,.,321811,305400,.,.,.,16411,321811,43384,.,.,.,.,2324,45708,O
2014,14178,"P K M Electric Coop, Inc",MN,Cooperative,MRO,16.7,15.9,.,136342,.,.,0,.,.,0,.,136342,119694,12727,.,.,3921,136342,13434,.,952,.,.,.,14386,O
2014,14191,South Feather Water and Power Agency,CA,Political Subdivision,WECC,.,.,193422,.,.,.,0,.,.,0,.,193422,.,193422,.,.,.,193422,.,.,13195.7,.,.,.,13195.7,O
2014,14192,Osage Valley Elec Coop Assn,MO,Cooperative,SERC,66,88,.,302753,.,.,0,.,.,0,.,302753,284121,.,.,491,18141,302753,28034,.,.,.,.,.,28034,O
2014,14194,City of Orrville - (OH),OH,Municipal,RFC,56.3,58.6,265272,65330,.,.,0,.,.,0,.,330602,303481,12958,2430,.,11733,330602,27961,.,7267,.,.,.,35228,O
2014,14199,City of Osage City - (KS),KS,Municipal,SPP,8.8,6.5,-1148,35684,.,.,0,.,.,0,.,34536,33032,.,67,1212,225,34536,4082,.,.,.,.,162,4244,O
2014,14201,City of Osage - (IA),IA,Municipal,MRO,10.6,8.8,5060,49917,.,.,0,.,.,0,.,54977,53285,.,.,131,1561,54977,5312.3,.,.,.,.,265.4,5577.7,O
2014,14202,"Osceola Electric Coop, Inc",IA,Cooperative,MRO,11.1,11.5,.,70793,.,.,0,.,.,0,.,70793,67925,.,.,.,2868,70793,5707.2,.,.,.,.,18.3,5725.5,O
2014,14203,City of Osawatomie - (KS),KS,Municipal,SPP,8.4,6.2,2,35547,.,.,0,.,.,0,.,35549,29233,.,570,697,5049,35549,3834,.,.,.,.,103,3937,O
2014,14216,City of Osceola - (AR),AR,Municipal,SERC,34,28,153922,8879,.,.,0,.,.,0,.,162801,154044,.,.,3473,5284,162801,16544,.,.,.,.,.,16544,O
2014,14224,Otero County Electric Coop Inc,NM,Cooperative,WECC,39.9,38,.,201187,.,.,0,.,.,0,.,201187,184423,.,.,.,16764,201187,29252,.,.,.,.,632687,661939,O
2014,14229,City of Ottawa - (KS),KS,Municipal,SPP,37.4,23.9,-328,150183,.,.,0,.,.,0,.,149855,139686,.,.,3581,6588,149855,14099,.,.,.,.,.,14099,O
2014,14232,Otter Tail Power Co,MN,Investor Owned,MRO,679,874,3511423,2272541,0,0,0,241967,264532,-22565,.,5761399,4695062,775834,4,13795,276704,5761399,363315.4,0,11159,0,0,32528,407002.4,O
2014,14238,Ouachita Electric Coop Corp,AR,Cooperative,SERC,45,50,.,242273,.,.,0,.,.,0,.,242273,228546,.,.,214,13513,242273,22037,.,.,.,.,200,22237,O
2014,14245,Overton Power District No 5,NV,Political Subdivision,WECC,88.6,70.7,.,378590,.,.,0,.,.,0,.,378590,352393,.,752,715,24730,378590,35424,.,.,.,.,942,36366,O
2014,14246,City of Owatonna - (MN),MN,Municipal,MRO,70,53.6,.,371872,.,.,0,.,.,0,-9246,362626,350121,.,8828,3677,.,362626,32263,.,.,.,.,.,32263,O
2014,14251,Owen Electric Coop Inc,KY,Cooperative,,411,454,.,2339180,.,.,0,.,.,0,.,2339180,2263319,.,.,2182,73679,2339180,181253,.,.,.,.,.,181253,O
2014,14268,City of Owensboro - (KY),KY,Municipal,SERC,178.9,130.8,2359023,145633,.,.,0,.,.,0,.,2504656,824056,1643632,.,2191,34777,2504656,70103.5,.,60646.4,.,.,1842.4,132592.3,O
2014,14275,City of Oxford - (MS),MS,Municipal,SERC,49.9,47.9,0,229083,0,.,0,0,0,0,0,229083,220111,0,0,0,8972,229083,22995,.,0,0,0,521,23516,O
2014,14285,Ozark Border Electric Coop,MO,Cooperative,SERC,166,206.4,.,778234,.,.,0,.,.,0,.,778234,739949,.,.,817,37468,778234,68293,.,.,.,.,.,68293,O
2014,14288,Ozark Electric Coop Inc - (MO),MO,Cooperative,SERC,139.6,136.2,.,543495,.,.,0,.,.,0,.,543495,501823,13244,.,.,28428,543495,52354.1,.,759.8,.,.,1180.3,54294.2,O
2014,14289,Ozarks Electric Coop Corp - (AR),AR,Cooperative,SPP,331,293,0,1403740,0,0,0,0,0,0,0,1403740,1331445,0,0,4973,67322,1403740,121303,0,0,0,0,1725,123028,O
2014,14323,Pacific Northwest Generating Coop,OR,Cooperative,WECC,770.5,1020.7,.,4757251,.,.,0,4757251,4757251,0,.,4757251,.,4757251,.,.,.,4757251,.,.,148815.9,.,21417.6,.,170233.5,O
2014,14324,PUD No 2 of Pacific County,WA,Political Subdivision,WECC,32.6,85.6,.,292013,.,.,0,.,.,0,.,292013,283228,.,.,640,8145,292013,22211.9,.,.,.,.,328.3,22540.2,O
2014,14328,Pacific Gas & Electric Co,CA,Investor Owned,WECC,17638,15099,28808501,53567645,.,.,0,2114154,2094870,19284,.,82395430,75114523,1585919,.,.,5694988,82395430,12495425,672635,71120,776782,12972,-293423,13735511,O
2014,14349,Iberdrola Renewables LLC,OR,Retail Power Marketer,WECC,.,.,0,35389856,22161,22244,-83,1,1,0,0,35389773,19008,35370765,0,0,.,35389773,689,0,925388,0,0,0,926077,O
2014,14354,PacifiCorp,OR,Investor Owned,WECC,10314,8870,60205324,9846352,4330806,3968188,362618,13512721,13401889,110832,-483282,70041844,54999277,10270247,0,134392,4637928,70041844,4640123.6,6295.6,360600.6,72710.3,88719.8,98551.2,5267001.1,O
2014,14371,City of Paducah - (KY),KY,Municipal,RFC,136,102,6817,600009,.,.,0,.,.,0,.,606826,580995,.,.,2993,22838,606826,78127,.,.,.,.,6551,84678,O
2014,14373,Page Utility Enterprises,AZ,Municipal,WECC,28.8,25.7,120,110375,.,.,0,.,.,0,-2320,108175,104489,.,.,179,3507,108175,8186.6,.,.,.,.,274.8,8461.4,O
2014,14381,City of Painesville,OH,Municipal,RFC,50.6,40.7,2889,233692,.,5712,-5712,.,.,0,.,230869,217000,0,869,0,13000,230869,25292.6,.,.,.,.,.,25292.6,O
2014,14398,Palmetto Electric Coop Inc,SC,Cooperative,SERC,337.2,466.9,.,1546715,.,.,0,.,.,0,.,1546715,1492839,.,.,3083,50793,1546715,172597,.,.,-7077,.,1644,167164,O
2014,14401,City of Palo Alto - (CA),CA,Municipal,WECC,172,142,25,978521,.,.,0,.,.,0,.,978546,953385,.,4015,.,21146,978546,110588,.,.,.,.,.,110588,O
2014,14424,"Panola-Harrison Elec Coop, Inc",TX,Cooperative,SPP,81,121.5,.,387775,.,.,0,.,.,0,.,387775,370077,.,.,.,17698,387775,37883.8,.,.,.,.,18.2,37902,O
2014,14426,Panhandle Rural El Member Assn,NE,Cooperative,WECC,30,10,.,92351,.,.,0,.,.,0,.,92351,84019,.,199,.,8133,92351,12121,.,.,.,.,36,12157,O
2014,14446,Paragould Light & Water Comm,AR,Municipal,SPP,141,110,561,662503,.,.,0,.,.,0,-14436,648628,605142,16778,1972,.,24736,648628,44250,.,403,.,.,.,44653,O
2014,14455,City of Paris - (TN),TN,Municipal,SERC,101.5,123.1,0,492901,0,.,0,0,0,0,0,492901,466130,0,0,162,26609,492901,46240,.,0,0,0,1403,47643,O
2014,14468,People's Cooperative Services,MN,Cooperative,MRO,50.3,49.5,.,254019,.,.,0,.,.,0,.,254019,239739,.,.,671,13609,254019,32684.6,.,.,.,.,652.4,33337,O
2014,14471,Parke County Rural E M C,IN,Cooperative,RFC,35.8,51,.,209977,.,.,0,.,.,0,.,209977,195998,.,.,2,13977,209977,25220.7,.,.,.,.,198.2,25418.9,O
2014,14500,Park Electric Coop Inc,MT,Cooperative,,27.5,34.7,.,165280,.,.,0,.,.,0,-3838,161442,161442,.,.,.,.,161442,13914.8,.,.,.,.,101.4,14016.2,O
2014,14505,Parkland Light & Water Company,WA,Cooperative,WECC,14,28,.,117945,.,.,0,.,.,0,.,117945,116044,.,1858,.,43,117945,7042,.,.,.,.,128,7170,O
2014,14534,City of Pasadena - (CA),CA,Municipal,WECC,316,164,91738,1191297,12701,25091,-12390,.,.,0,.,1270645,1126121,89173,.,.,55351,1270645,169400.5,0,3439.3,.,14394,3634.2,190868,O
2014,14537,Pascoag Utility District,RI,Municipal,NPCC,11.4,10.9,.,58361,.,.,0,.,.,0,-1501,56860,56860,.,.,.,.,56860,8666,.,.,.,.,.,8666,O
2014,14557,"Pee Dee Electric Coop, Inc",SC,Cooperative,SERC,148,204,.,724907,.,.,0,.,.,0,.,724907,688789,.,.,1160,34958,724907,81889,.,.,.,.,1246,83135,O
2014,14563,Pearl River Valley El Pwr Assn,MS,Cooperative,SERC,237.8,333.4,.,1099652,.,.,0,.,.,0,.,1099652,1054335,.,.,.,45317,1099652,122541.8,.,.,.,.,448.6,122990.4,O
2014,14582,City of Pawhuska - (OK),OK,Municipal,SPP,10.8,7.4,18,42661,.,.,0,.,.,0,.,42679,36360,.,.,.,6319,42679,3329.2,.,.,.,.,.,3329.2,O
2014,14599,"Paulding-Putman Elec Coop, Inc",OH,Cooperative,RFC,49.6,62.9,.,374431,0,0,0,.,.,0,.,374431,358004,.,.,.,16427,374431,37190,.,.,.,.,324,37514,O
