Data Year,Utility Number,Utility Name,Ownership,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2019,4045,City of Columbia - (MO),Municipal,,MO,MISO,"44,130","6,919",120,.,"51,169",.,.,.,.,.,.,.,.,.,.,8,.,.,.,8,"44,138","6,919",120,.,"51,177",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4061,City of Columbiana - (OH),Municipal,Y,OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,147",534,10,.,"3,691","3,147",534,10,.,"3,691",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4063,Co-Mo Electric Coop Inc,Cooperative,,MO,AECI,.,.,.,.,.,"29,407","2,250",1,.,"31,658",.,.,.,.,.,.,.,.,.,.,"29,407","2,250",1,.,"31,658","381,164","63,475","11,875",.,"456,514","29,407","2,250",1,.,"31,658",.,.,.,.,.
2019,4065,City of Columbus - (OH),Municipal,,OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,539","3,645",429,.,"15,613","11,539","3,645",429,.,"15,613",.,.,.,.,.,.,10,15,.,25,.,.,.,.,.
2019,4068,City of Columbus - (MS),Municipal,,MS,TVA,"9,039","3,463",3,0,"12,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,039","3,463",3,0,"12,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4071,"Columbus Electric Coop, Inc",Cooperative,,AZ,PNM,414,37,0,.,451,.,.,.,.,.,.,.,.,.,.,17,1,20,.,38,431,38,20,.,489,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4071,"Columbus Electric Coop, Inc",Cooperative,,NM,PNM,"2,856",415,0,.,"3,271",643,73,35,.,751,.,.,.,.,.,43,333,257,.,633,"3,542",821,292,.,"4,655",473,128,380,.,981,0,0,0,.,0,0,0,0,.,0
2019,4073,City of Columbus - (WI),Municipal,,WI,MISO,0,0,0,0,0,"2,455",450,3,0,"2,908",0,0,0,0,0,1,7,0,0,8,"2,456",457,3,0,"2,916","19,190","25,259","33,837",0,"78,286","2,438",429,3,0,"2,870",0,0,0,0,0
2019,4078,City of Comanche - (OK),Municipal,Y,OK,SWPP,.,.,.,.,.,659,138,.,.,797,.,.,.,.,.,.,.,.,.,.,659,138,.,.,797,"7,433","5,037",.,.,"12,470",.,.,.,.,.,.,.,.,.,.
2019,4091,City of Commerce - (GA),Municipal,Y,GA,SOCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,503",384,.,.,"2,887","2,503",384,.,.,"2,887",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4110,Commonwealth Edison Co,Investor Owned,,IL,PJM,0,13,31,0,44,"3,683,198","457,066","15,089",156,"4,155,509","3,683,198","457,066","15,089",156,"4,155,509","5,923",654,382,1,"6,960","3,689,121","457,733","15,502",157,"4,162,513","26,797,198","31,259,003","26,279,741","520,086","84,856,028",.,.,.,.,.,"418,600",.,.,.,"418,600"
2019,4117,Community Electric Coop,Cooperative,,VA,PJM,0,0,0,.,0,"9,334","1,868",2,.,"11,204",0,0,0,.,0,0,0,0,.,0,"9,334","1,868",2,.,"11,204","165,046","24,611","5,265",.,"194,922","9,334","1,868",2,.,"11,204",.,.,.,.,.
2019,4146,Concho Valley Elec Coop Inc,Cooperative,,TX,ERCO,.,.,.,.,.,"10,951","2,438","1,641",.,"15,030",.,.,.,.,.,.,.,.,.,.,"10,951","2,438","1,641",.,"15,030","119,875","30,515","293,256",.,"443,646","10,951","2,438","1,641",.,"15,030",.,.,.,.,.
2019,4147,Town of Concord - (MA),Municipal,,MA,ISNE,"6,067","1,340",28,.,"7,435","1,001",53,.,.,"1,054",.,.,.,.,.,.,.,.,.,.,"7,068","1,393",28,.,"8,489","7,488","3,277",.,.,"10,765","1,001",53,.,.,"1,054",472,3,.,.,475
2019,4150,City of Concord - (NC),Municipal,,NC,DUK,.,"1,000",20,.,"1,020","27,182","3,711",44,.,"30,937",.,.,.,.,.,.,.,.,.,.,"27,182","4,711",64,.,"31,957","348,212","329,854","109,011",.,"787,077",.,.,.,.,.,.,.,.,.,.
2019,4153,"Concordia Electric Coop, Inc",Cooperative,,LA,MISO,"9,930",845,78,.,"10,853","1,682",293,13,.,"1,988",.,.,.,.,.,150,598,42,.,790,"11,762","1,736",133,.,"13,631","22,286","12,585","18,108",.,"52,979",.,.,.,.,.,.,.,.,.,.
2019,4160,Callaway Electric Cooperative,Cooperative,,MO,AECI,.,.,.,.,.,"12,130",870,.,.,"13,000",.,.,.,.,.,.,.,.,.,.,"12,130",870,.,.,"13,000","182,752","44,555",.,.,"227,307",.,.,.,.,.,.,.,.,.,.
2019,4176,Connecticut Light & Power Co,Investor Owned,,CT,ISNE,"1,160,228","114,614","3,364",1,"1,278,207",.,.,.,.,.,.,.,.,.,.,1,3,.,.,4,"1,160,229","114,617","3,364",1,"1,278,211",.,.,.,.,.,0,45,39,0,84,"4,379",81,24,0,"4,484"
2019,4226,Consolidated Edison Co-NY Inc,Investor Owned,,NY,NYIS,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,971,228","563,481",737,2,"3,535,448","2,971,228","563,481",737,2,"3,535,448",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4237,Consolidated Electric Coop,Cooperative,,MO,AECI,.,.,.,.,.,"7,453",521,82,.,"8,056",.,.,.,.,.,.,.,.,.,.,"7,453",521,82,.,"8,056","125,729","33,828","94,093",.,"253,650","7,453",521,82,.,"8,056",.,.,.,.,.
2019,4247,Consolidated Water Power Co,Investor Owned,,WI,MISO,100,7,.,.,107,.,.,.,.,.,.,.,.,.,.,.,.,15,.,15,100,7,15,.,122,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4254,Consumers Energy Co,Investor Owned,,MI,MISO,.,.,.,.,.,"1,620,836","219,566",178,.,"1,840,580",.,.,.,.,.,"10,175","3,524","1,290",.,"14,989","1,631,011","223,090","1,468",.,"1,855,569","12,485,581","7,381,604","105,041",.,"19,972,226","1,611,320","224,902","1,466",.,"1,837,688","73,628",0,0,0,"73,628"
2019,4262,Cooke County Elec Coop Assn,Cooperative,,TX,ERCO,.,.,.,.,.,"14,323","2,261",5,.,"16,589",.,.,.,.,.,.,.,.,.,.,"14,323","2,261",5,.,"16,589","209,900","118,051","155,376",.,"483,327","14,323","2,261",5,.,"16,589",.,.,.,.,.
2019,4265,Continental Divide El Coop Inc,Cooperative,,NM,PNM,"18,257","3,140",.,.,"21,397",.,.,.,.,0,.,.,.,.,.,"2,800",.,5,.,"2,805","21,057","3,140",5,.,"24,202",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4280,Conway Corporation,Municipal,,AR,MISO,.,.,.,.,.,"28,016","3,000",109,.,"31,125",.,.,.,.,.,.,.,.,.,.,"28,016","3,000",109,.,"31,125","346,499","248,594","379,307",.,"974,400",.,.,.,.,.,.,.,.,.,.
2019,4294,City of Cookeville - (TN),Municipal,,TN,TVA,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,"14,723","3,618",6,0,"18,347","14,723","3,619",7,0,"18,349",0,"36,344","26,310",0,"62,654",0,0,0,0,0,0,0,0,0,0
2019,4295,Comanche County Elec Coop Assn,Cooperative,,TX,ERCO,.,.,.,.,.,"6,663","10,464",7,.,"17,134",.,.,.,.,.,.,.,.,.,.,"6,663","10,464",7,.,"17,134","102,547","64,304","140,049",.,"306,900",.,.,.,.,.,.,.,.,.,.
2019,4296,"Cookson Hills Elec Coop, Inc",Cooperative,,OK,AECI,.,.,.,.,0,"16,509","1,373",46,.,"17,928",.,.,.,.,.,.,.,.,.,.,"16,509","1,373",46,.,"17,928","241,365","29,628","25,203",.,"296,196","16,509","1,373",46,.,"17,928",.,.,.,.,.
2019,4304,City of Corwith - (IA),Municipal,Y,IA,MISO,.,.,.,.,.,.,0,.,.,0,.,.,.,.,.,139,46,.,.,185,139,46,.,.,185,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2019,4305,City of Coon Rapids,Municipal,Y,IA,SWPP,606,181,1,0,788,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,606,183,1,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4317,"Coos-Curry Electric Coop, Inc",Cooperative,,OR,BPAT,.,.,.,.,.,"15,375","2,164",448,.,"17,987",.,.,.,.,.,.,.,.,.,.,"15,375","2,164",448,.,"17,987","181,013","91,640","58,909",.,"331,562","6,604",826,109,.,"7,539",.,.,.,.,.
2019,4319,Copan Public Works Authority,Municipal,Y,OK,SWPP,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,369,27,.,.,396,369,27,.,.,396,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4327,Coosa Valley Electric Coop Inc,Cooperative,,AL,AEC,.,.,.,.,.,"14,388","2,455",93,.,"16,936",.,.,.,.,.,.,.,.,.,.,"14,388","2,455",93,.,"16,936","214,611","29,177","66,583",.,"310,371",.,.,.,.,.,.,.,.,.,.
2019,4329,"Copper Valley Elec Assn, Inc",Cooperative,,AK,NA,.,.,.,.,.,"3,009",824,.,.,"3,833",.,.,.,.,.,.,.,.,.,.,"3,009",824,.,.,"3,833","16,120","71,161",.,.,"87,281","3,009",824,.,.,"3,833",.,.,.,.,.
2019,4341,Corbin City Utilities Comm,Municipal,Y,KY,LGEE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,156",974,5,.,"4,135","3,156",974,5,.,"4,135",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4344,City of New Cordell - (OK),Municipal,Y,OK,SWPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,280",265,0,0,"1,545","1,280",265,0,0,"1,545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4346,Cooperative L&P Assn Lake County,Cooperative,,MN,MISO,.,.,.,.,.,"7,118",588,1,.,"7,707",.,.,.,.,.,.,.,.,.,.,"7,118",588,1,.,"7,707","60,136","20,186","21,583",.,"101,905","5,607",588,.,.,"6,195","1,754",1,1,.,"1,756"
2019,4356,Colorado River Comm of Nevada,State,,NV,NEVP,.,.,.,.,.,.,17,6,.,23,.,.,.,.,.,.,.,.,.,.,.,17,6,.,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4362,Corn Belt Energy Corporation,Cooperative,,IL,MISO,"33,948","2,244",3,.,"36,195",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"33,948","2,244",3,.,"36,195",.,.,.,.,.,"33,948","2,244",3,.,"36,195","1,926",.,.,.,"1,926"
2019,4365,Town of Cornelius - (NC),Municipal,Y,NC,DUK,"3,450",493,.,.,"3,943",.,.,.,.,.,.,.,.,.,.,.,5,1,.,6,"3,450",498,1,.,"3,949",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4369,City of Cornell,Municipal,Y,WI,MISO,304,31,2,.,337,.,.,.,.,.,.,.,.,.,.,419,107,9,.,535,723,138,11,.,872,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4373,Cornhusker Public Power Dist,Political Subdivision,,NE,SWPP,"7,168",500,"2,334",0,"10,002",.,.,.,.,.,.,.,.,.,.,7,12,24,0,43,"7,175",512,"2,358",0,"10,045",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4375,City of Corning - (IA),Municipal,Y,IA,MISO,726,204,0,0,930,0,0,0,0,0,0,0,0,0,0,11,104,0,0,115,737,308,0,0,"1,045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4390,City of Corona - (CA),Municipal,,CA,CISO,"1,276",538,9,0,"1,823",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,276",538,9,0,"1,823",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4401,"Cotton Electric Coop, Inc",Cooperative,,OK,SWPP,"15,215","3,601",13,0,"18,829","3,238",0,0,0,"3,238",0,0,0,0,0,0,289,0,0,289,"18,453","3,890",13,0,"22,356","52,513",.,.,.,"52,513","18,453","3,890",0,0,"22,343",0,0,0,0,0
2019,4414,City of Coulee Dam - (WA),Municipal,Y,WA,BPAT,526,75,.,.,601,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,526,75,.,.,601,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4429,City of Covington - (IN),Municipal,Y,IN,MISO,"1,429",158,82,.,"1,669",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,429",158,82,.,"1,669",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4430,"Covington Electric Coop, Inc",Cooperative,,AL,AEC,.,.,.,.,0,"22,033","1,311",13,.,"23,357",.,.,.,.,.,.,.,.,.,.,"22,033","1,311",13,.,"23,357","305,523","64,999","22,225",.,"392,747","22,033","1,311",13,.,"23,357","2,234",.,.,.,"2,234"
2019,4432,Coweta-Fayette El Member Corp,Cooperative,,GA,SOCO,0,0,4,0,4,"76,069","6,320",49,0,"82,438",0,0,0,0,0,0,0,0,0,0,"76,069","6,320",53,0,"82,442","1,149,419","300,503","120,427",0,"1,570,349","75,361","6,267",53,0,"81,681",0,0,0,0,0
2019,4433,City of Covington - (GA),Municipal,,GA,SOCO,"9,954","1,808",10,.,"11,772",308,56,0,.,364,.,.,.,.,.,.,.,.,.,.,"10,262","1,864",10,.,"12,136","4,288","4,593",0,.,"8,881",.,.,.,.,.,.,.,.,.,.
2019,4437,City of Covington - (TN),Municipal,,TN,TVA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"3,686",919,4,0,"4,609","3,686",919,5,0,"4,610",0,0,"69,445",0,"69,445",0,0,0,0,0,0,0,0,0,0
2019,4442,PUD No 1 of Cowlitz County,Political Subdivision,,WA,BPAT,0,0,0,0,0,"44,894","6,204",326,0,"51,424",0,0,0,0,0,10,0,0,0,10,"44,904","6,204",326,0,"51,434","731,139","376,217","3,501,736",0,"4,609,092","4,672",119,9,0,"4,800",0,0,0,0,0
2019,4459,Cozad Board of Public Works,Municipal,,NE,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,711",361,1,.,"2,073","1,711",361,1,.,"2,073",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4471,Craig-Botetourt Electric Coop,Cooperative,,VA,PJM,4,3,.,.,7,"5,954",792,.,.,"6,746",.,.,.,.,.,41,.,.,.,41,"5,999",795,.,.,"6,794","44,000","4,000",.,.,"48,000",.,.,.,.,.,.,.,.,.,.
2019,4471,Craig-Botetourt Electric Coop,Cooperative,,WV,PJM,3,1,.,.,4,429,51,.,.,480,.,.,.,.,.,2,.,.,.,2,434,52,.,.,486,920,60,.,.,980,.,.,.,.,.,.,.,.,.,.
2019,4483,City of Crane - (MO),Municipal,Y,MO,AECI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,125,0,0,734,609,125,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4486,Town of Crane - (IN),Municipal,Y,IN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,90,4,.,.,94,90,4,.,.,94,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4508,"Crawfordsville Elec, Lgt & Pwr",Municipal,,IN,MISO,"4,322",727,.,.,"5,049","4,068",732,.,.,"4,800",.,.,.,.,.,.,.,68,.,68,"8,390","1,459",68,.,"9,917","41,429","26,434",.,.,"67,863",.,.,12,.,12,.,.,.,.,.
2019,4509,Craighead Electric Coop Corp,Cooperative,,AR,MISO,"23,810","5,792","1,493",.,"31,095",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"23,810","5,792","1,493",.,"31,095",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4524,"Crawford Electric Coop, Inc",Cooperative,,MO,AECI,6,5,0,.,11,"18,523","1,572",3,.,"20,098",.,.,.,.,.,0,2,0,.,2,"18,529","1,579",3,.,"20,111","264,651","39,880","4,343",.,"308,874",.,.,.,.,.,.,.,.,.,.
2019,4527,City of Crete,Municipal,,NE,SWPP,.,.,3,.,3,.,.,.,.,.,.,.,.,.,.,"2,492",708,.,.,"3,200","2,492",708,3,.,"3,203",.,.,.,.,.,.,.,3,.,3,.,.,.,.,.
2019,4538,Crisp County Power Comm,Political Subdivision,,GA,SOCO,.,.,.,.,.,"9,102","2,700",50,.,"11,852",.,.,.,.,.,.,26,6,.,32,"9,102","2,726",56,.,"11,884","152,105","118,914","107,196",.,"378,215","9,102","2,700",50,.,"11,852",.,.,.,.,.
2019,4562,City of Croswell - (MI),Municipal,Y,MI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,248",168,22,.,"1,438","1,248",168,22,.,"1,438",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4577,Crow Wing Cooperative Power & Light Comp,Cooperative,,MN,MISO,"9,604",731,2,.,"10,337","46,378","1,957",196,.,"48,531",.,.,.,.,.,.,.,.,.,.,"55,982","2,688",198,.,"58,868","368,412","103,727","38,262",.,"510,401","36,763","1,402",81,.,"38,246","10,586",204,78,.,"10,868"
2019,4604,City of Crystal Falls,Municipal,,MI,MISO,0,0,0,0,0,"1,332",271,0,0,"1,603",0,0,0,0,0,0,0,0,0,0,"1,332",271,0,0,"1,603","7,868","8,483",0,0,"16,351",0,0,0,0,0,0,0,0,0,0
2019,4607,City of Cuba City,Municipal,,WI,MISO,965,154,0,0,"1,119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,154,0,0,"1,119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4608,City of Cuba - (MO),Municipal,Y,MO,AECI,"1,539",298,13,.,"1,850",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,539",298,13,.,"1,850",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4610,City of Cuero - (TX),Municipal,,TX,ERCO,.,.,.,.,.,"3,197",633,3,.,"3,833",.,.,.,.,.,.,.,.,.,.,"3,197",633,3,.,"3,833","44,735","40,064","6,731",.,"91,530",.,.,.,.,.,.,.,.,.,.
2019,4617,Cullman Power Board,Municipal,,AL,TVA,0,0,0,0,0,"6,786","1,863",3,0,"8,652",0,0,0,0,0,0,0,0,0,0,"6,786","1,863",3,0,"8,652","89,880","163,552","19,482",0,"272,914",0,0,0,0,0,0,0,0,0,0
2019,4618,"Cullman Electric Coop, Inc",Cooperative,,AL,TVA,"36,367","7,701",7,0,"44,075",0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,"36,367","7,701",13,0,"44,081",0,0,"189,389",0,"189,389","36,367","7,701",0,0,"44,068",0,0,0,0,0
2019,4619,Town of Culpeper- (VA),Municipal,,VA,PJM,"4,679",886,16,0,"5,581",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,679",886,16,0,"5,581",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4622,"Cumberland Valley Electric, Inc.",Cooperative,,KY,PJM,.,.,.,.,0,"21,980","1,532",79,.,"23,591",.,.,.,.,.,.,.,2,.,2,"21,980","1,532",81,.,"23,593","303,219","28,555","78,999",.,"410,773","21,980","1,532",79,.,"23,591","1,209",.,.,.,"1,209"
2019,4622,"Cumberland Valley Electric, Inc.",Cooperative,,TN,PJM,.,.,.,.,0,70,.,.,.,70,.,.,.,.,.,.,.,.,.,.,70,.,.,.,70,717,.,.,.,717,70,.,.,.,70,.,.,.,.,.
2019,4624,Cumberland Elec Member Corp,Cooperative,,TN,TVA,0,0,0,0,0,"90,419","10,625",26,0,"101,070",0,0,0,0,0,0,0,0,0,0,"90,419","10,625",26,0,"101,070","1,541,045","505,264","702,366",0,"2,748,674","87,344","10,625",26,0,"97,995",0,0,0,0,0
2019,4627,City of Cumberland - (WI),Municipal,Y,WI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,126",273,22,.,"1,421","1,126",273,22,.,"1,421",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4632,Cuming County Public Pwr Dist,Political Subdivision,,NE,SWPP,.,.,.,.,.,"2,775",343,722,.,"3,840",.,.,.,.,.,.,.,.,.,.,"2,775",343,722,.,"3,840","52,237","17,599","33,449",.,"103,285","2,000",343,379,.,"2,722",.,.,.,.,.
2019,4661,City of Curtis - (NE),Municipal,Y,NE,SWPP,514,153,2,.,669,.,.,.,.,.,.,.,.,.,.,3,11,14,.,28,517,164,16,.,697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4667,City of Cushing - (OK),Municipal,,OK,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,526",718,156,.,"4,400","3,526",718,156,.,"4,400",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4671,Custer Public Power District,Political Subdivision,,NE,SWPP,"4,647","1,194","4,959",.,"10,800",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,647","1,194","4,959",.,"10,800",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4675,Cuivre River Electric Coop Inc,Cooperative,,MO,AECI,.,.,.,.,0,"65,370","1,200",246,0,"66,816",.,.,.,.,.,.,.,.,.,.,"65,370","1,200",246,0,"66,816","1,071,084","40,813","255,677",.,"1,367,574","65,370","1,200",246,0,"66,816",0,0,0,0,0
2019,4683,City of Cuyahoga Falls - (OH),Municipal,,OH,PJM,"23,414","2,078",203,.,"25,695",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"23,414","2,078",203,.,"25,695",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4685,Village of Cygnet - (OH),Municipal,Y,OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,244,28,14,.,286,244,28,14,.,286,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4704,"DS&O Electric Cooperative, Inc.",Cooperative,,KS,SWPP,"3,872",785,4,.,"4,661","3,323",339,4,.,"3,666",0,0,0,.,0,0,0,0,.,0,"7,195","1,124",8,.,"8,327","78,418","1,946","5,470",.,"85,834","7,195","1,124",4,.,"8,323",0,0,0,.,0
2019,4715,Dahlberg Light & Power Co,Investor Owned,,WI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,514","1,235",37,.,"11,786","10,514","1,235",37,.,"11,786",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4717,Dakota Valley Elec Coop Inc,Cooperative,,ND,MISO,"5,521",748,399,0,"6,668",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,521",748,399,0,"6,668",.,.,.,.,.,.,.,.,.,.,"2,647",168,19,0,"2,834"
2019,4720,Dakota Energy Coop Inc,Cooperative,,SD,WACM,"3,284",.,.,.,"3,284",.,298,5,.,303,.,.,.,.,.,.,.,.,.,.,"3,284",298,5,.,"3,587",.,"42,535","130,357",.,"172,892","3,284",298,5,.,"3,587",.,.,.,.,.
2019,4725,City of Custar,Municipal,Y,OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,104,15,1,.,120,104,15,1,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4739,Town of Dallas - (NC),Municipal,Y,NC,DUK,.,.,.,.,.,"3,236",459,8,0,"3,703",.,.,.,.,.,.,.,.,.,.,"3,236",459,8,0,"3,703","36,208","27,670","5,558",0,"69,436","3,236",459,8,0,"3,703",.,.,.,.,.
2019,4743,"Consumers Power, Inc",Cooperative,,OR,BPAT,571,.,.,.,571,"17,292","4,351",530,.,"22,173",.,.,.,.,.,.,.,.,.,.,"17,863","4,351",530,.,"22,744","244,187","110,677","44,491",.,"399,355","17,863","4,351",530,.,"22,744",.,.,.,.,.
2019,4744,Dalton Utilities,Municipal,,GA,SOCO,"12,320","4,227",208,.,"16,755",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,320","4,227",208,.,"16,755",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4791,City of Danville - (IA),Municipal,Y,IA,MISO,392,44,.,.,436,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,392,44,.,.,436,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4792,Village of Daggett - (MI),Municipal,Y,MI,MISO,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,108,24,.,.,132,108,24,.,.,132,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0
2019,4794,City of Danville - (VA),Municipal,,VA,PJM,0,0,0,0,0,"37,015","4,794",16,.,"41,825",0,0,0,0,0,0,"6,224",0,0,"6,224","37,015","11,018",16,0,"48,049","460,895","197,039","27,087",0,"685,021","36,850","4,794",16,0,"41,660",0,0,9,0,9
2019,4796,"Darke Rural Electric Coop, Inc",Cooperative,,OH,PJM,"2,355",70,.,.,"2,425","2,456",80,.,.,"2,536",.,.,.,.,.,21,150,1,.,172,"4,832",300,1,.,"5,133","41,900",414,.,.,"42,314",.,.,.,.,.,.,.,.,.,.
2019,4799,Darlington Light & Power Co,Municipal,Y,IN,MISO,573,98,.,.,671,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,573,98,.,.,671,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4836,City of David City,Municipal,,NE,SWPP,.,.,.,.,.,"1,230",251,35,.,"1,516",.,.,.,.,.,.,.,.,.,.,"1,230",251,35,.,"1,516","15,671","6,872","17,824",.,"40,367",.,.,.,.,.,.,.,.,.,.
2019,4848,Daviess Martin County R E M C,Cooperative,,IN,MISO,.,.,.,.,.,"7,651",496,67,.,"8,214",.,.,.,.,.,.,.,.,.,.,"7,651",496,67,.,"8,214","121,140","14,504","271,543",.,"407,187",.,.,.,.,.,.,.,.,.,.
2019,4911,Dawson Power District,Political Subdivision,,NE,SWPP,.,.,.,.,.,"15,791","1,574","5,796",.,"23,161",.,.,.,.,.,.,.,.,.,.,"15,791","1,574","5,796",.,"23,161","258,999","83,786","139,948",.,"482,733",.,.,.,.,.,.,.,.,.,.
2019,4914,Village of Davenport - (NE),Municipal,Y,NE,SWPP,170,56,.,.,226,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,170,56,.,.,226,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4919,City of Dayton - (IA),Municipal,Y,IA,MISO,389,78,1,.,468,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,389,78,1,.,468,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4920,City of Dayton - (TN),Municipal,,TN,TVA,0,0,0,0,0,"8,629","2,013",6,0,"10,648",0,0,0,0,0,0,0,0,0,0,"8,629","2,013",6,0,"10,648","115,069","87,871","69,476",0,"272,415","8,629",0,0,0,"8,629",0,0,0,0,0
2019,4922,Dayton Power & Light Co,Investor Owned,,OH,PJM,"327,753",.,.,.,"327,753",.,.,.,.,.,.,.,.,.,.,"138,015","58,335","1,695",1,"198,046","465,768","58,335","1,695",1,"525,799",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,4934,Village of De Witt - (NE),Municipal,Y,NE,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,284,36,1,.,321,284,36,1,.,321,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
