Data Year,Utility Number,Utility Name,Short Form,Ownership Code,Ownership,Monthly,Advanced Metering,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2019,40236,"Forked Deer Electric Coop, Inc",,C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2019,40289,Claverack Rural Elec Coop Inc,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,40290,Tri-County Rural Elec Coop Inc (PA),,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,40291,"Sullivan County R E C, Inc - (PA)",Y,C,Cooperative,,X,X,X,X,,,X,,X,X,X,X,X
2019,40292,REA Energy Coop Inc,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,40293,"Northwestern Rural E C A, Inc - (PA)",,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,40299,Sussex Rural Electric Coop Inc,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,40300,Nebraska Electric G&T Coop Inc,,C,Cooperative,,,,,,,,,,X,,,,X
2019,40301,Central Montana E Pwr Coop Inc,,C,Cooperative,,,,,,,,,,X,,,,X
2019,40302,North East Mississippi EPA,,C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2019,40303,Monroe County Elec Power Assn,,C,Cooperative,,X,,X,,,,,X,X,,X,X,X
2019,40304,Minnesota Valley Coop L&P Assn,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,40307,"Prairie Power, Inc",,C,Cooperative,,,,,,,,,,X,,,,X
2019,40355,Maricopa County M W C Dist #1,Y,P,Political Subdivision,,X,,,,,,,,X,,X,X,X
2019,40357,Electrical Dist No6 Pinal County,Y,P,Political Subdivision,,X,,,,X,,,,X,,X,,X
2019,40364,City of Courtland,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,40367,Village of Ladd - (IL),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,40369,City of Oxford - (GA),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,40382,City of Rockport - (MO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,40390,City of Buffalo - (IA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,40428,Guam Power Authority,,S,State,,X,,X,,X,,X,,X,X,X,X,X
2019,40429,American Samoa Power Authority,,S,State,,X,,X,,,,X,X,X,X,X,X,X
2019,40433,City of Enterprise - (UT),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,40435,City of White - (SD),Y,M,Municipal,,X,X,X,,,,,,X,,X,X,X
2019,40437,Emerald People's Utility Dist,,P,Political Subdivision,X,X,,X,,X,,X,X,X,,X,X,X
2019,40438,Columbia River Peoples Ut Dist,,P,Political Subdivision,,X,,X,,X,,X,,X,X,X,X,X
2019,40440,City of Stanton - (ND),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,40441,Town of Murphy - (NC),,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2019,40456,PUD No 1 of Whatcom County,,P,Political Subdivision,,X,,X,,,,,,X,,X,X,X
2019,40548,Unalakleet Valley Elec Coop,Y,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,40575,Utah Associated Mun Power Sys,,P,Political Subdivision,,,,,,X,,,,X,,,,X
2019,40576,Intermountain Power Agency,,P,Political Subdivision,,,,,,,,,,X,,,,X
2019,40577,"American Mun Power-Ohio, Inc",,A,Municipal Mktg Authority,,,,,,,,,,X,,,,X
2019,40580,Southern Minnesota Mun P Agny,,P,Political Subdivision,,,,,,,,,,X,,,,X
2019,40581,Northern Municipal Power Agency,,A,Municipal Mktg Authority,,,,,,,,,,X,,,,X
2019,40582,Michigan Public Power Agency,,P,Political Subdivision,,,,,,,,,,X,,,,X
2019,40603,Wyoming Municipal Power Agency,,A,Municipal Mktg Authority,,,,,,,,,,X,,,,X
2019,40604,Heartland Consumers Power Dist,Y,P,Political Subdivision,,X,,,,,,,,X,,X,,X
2019,40606,City of Grand Island - (NE),,M,Municipal,X,X,,X,,,,X,,X,X,X,X,X
2019,40613,Northern California Power Agny,,P,Political Subdivision,X,,,,,,,,,X,,X,,X
2019,40614,Alabama Municipal Elec Authority,,A,Municipal Mktg Authority,,,,,,,,,,X,,,,X
2019,44372,Oncor Electric Delivery Company LLC,,I,Investor Owned,X,X,X,X,,X,X,,X,X,X,,X,X
2019,44388,New England Elec Transm'n Corp,,T,Transmission,,,,,,,,,,X,,,,X
2019,49730,American PowerNet,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,49746,The Energy Coop,,C,Cooperative,X,,,,,,,,,X,,X,,X
2019,49803,Alaska Electric & Energy Coop,,C,Cooperative,,,,,,,,,,X,,,,X
2019,49817,Dow Hydrocarbons and Resources,,R,Retail Power Marketer,X,,,,,,,,,,,,,
2019,49818,"Alliance Power Company, LLC.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,49824,Calpine Power Management LLC,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,49826,Mohegan Tribal Utility Authority,,P,Political Subdivision,,X,,X,,,,,,X,,X,X,X
2019,49848,Massachusetts Bay Trans Authority,,P,Political Subdivision,X,,,,,,,,,X,,X,X,X
2019,49853,Amigo Energy,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,49922,U.S. Energy Partners LLC,,R,Retail Power Marketer,X,,,,X,,,,,X,,X,,X
2019,49952,3000 Energy Corp,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,49956,Merrill Lynch Commodities,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,49986,Southwest Iowa Rural Elec Coop,,C,Cooperative,,X,,X,,,,,X,X,X,X,X,X
2019,49987,Harvard Dedicated Energy Limit,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,49998,City of Berea Municipal Utility,,M,Municipal,X,X,,X,,,,X,,X,,X,X,X
2019,50041,"Stream SPE, LTD",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,50043,"Exelon Generation Company, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,50046,"Texas Retail Energy, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,50153,"APN Starfirst, L.P.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,50156,AmeriPower LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,50174,Electric Transmission Texas LLC,,T,Transmission,,,,,,,,,,X,,,,X
2019,54728,Texas General Land Office,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,54820,Direct Energy Services,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,54862,Champion Energy Services,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,54872,"Accent Energy Holdings, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,54873,Freedom Energy,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,54875,New York Industrial Energy Buyers,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,54893,NOCO Electric,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,54913,NSTAR Electric Company,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,55701,"Sempra Gas & Power Marketing, LLC",,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,55719,TDM US,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,55722,AEP Energy,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,55758,"GenOn Energy Management, LLC",,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,55781,Liberty Power Corp.,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,55787,City of Moreno Valley - (CA),,M,Municipal,,X,X,X,X,X,,X,X,X,X,X,X,X
2019,55813,"Bluerock Energy, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,55814,"Columbia Utilities Power, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,55815,"IDT Energy, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,55874,"Energy Services Providers, Inc",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,55878,Hudson Energy Services,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,55897,PSEG Energy Resources and Trade,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,55937,Entergy Texas Inc.,,I,Investor Owned,X,X,X,X,,X,,X,,X,X,X,X,X
2019,55959,Roughrider Electric Cooperativ,,C,Cooperative,X,X,,X,,,,,,X,,X,X,X
2019,55962,City of Victorville - (CA),,M,Municipal,,X,,X,X,X,,,,X,,X,X,X
2019,55982,Heart of Texas Electric Coop,,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2019,56068,International Transmission Company DBA I,,T,Transmission,,,,,,,,,,X,,,,X
2019,56146,"Black Hills Colorado Electric, LLC",,I,Investor Owned,X,X,,X,,X,,X,,X,X,X,X,X
2019,56161,ITC Midwest LLC,,T,Transmission,,,,,,,,,,X,,,,X
2019,56162,American Transmission Systems Inc,,T,Transmission,,,,,,,,,,X,,,,X
2019,56163,"Michigan Electric Transmission Company,",,T,Transmission,,,,,,,,,,X,,,,X
2019,56196,Just Energy New York Corp.,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56212,"Ambit Energy Holdings, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56220,Anthracite Power & Light,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56223,Macquarie Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56224,Rancho Cucamonga Municipal Utility,Y,M,Municipal,,X,,X,X,X,,X,,X,,X,X,X
2019,56247,Mega Energy LP DBA Texans Energy,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56248,"Young Energy, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56255,"Brilliant Energy, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56265,Energy Plus Holdings LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56276,TransCanada Energy Marketing ULC,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,56279,"Spartan Renewable Energy, Inc",,R,Retail Power Marketer,X,,,,,,,,X,X,,X,,X
2019,56286,"Frontier Utilities, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56288,Luminant Energy,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,56292,"Bounce Energy, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56360,Discount Power - (TX),,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56379,"MC Squared Energy Services, LLC",,R,Retail Power Marketer,X,,,,X,,,,,X,,X,,X
2019,56408,"UGI Energy Services, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56441,Our Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56496,"UP Power Marketing, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56501,"Palmco Power NJ, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56503,TDX Manley Generating LLC,Y,I,Investor Owned,,X,,X,,,,,,X,,X,X,X
2019,56504,Major Energy Electric Services,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56521,"Devonshire Energy, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56522,"Backyard Farms Energy, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56526,"ITC Great Plains, LLC",,T,Transmission,,,,,,,,,,X,,,,X
2019,56528,JP Morgan,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,56535,City of Williams - AZ,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,56536,Riverside Electric Cooperative,Y,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,56546,Dominion Energy Marketing Inc.,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,56571,AP Holdings LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56573,"Palmco Power PA, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56692,Marin Clean Energy,,G,Community Choice Aggregator,X,,,,X,X,,,,X,,X,,X
2019,56697,Ameren Illinois Company,,I,Investor Owned,X,X,,X,X,X,,X,X,X,X,X,X,X
2019,56734,Smart Prepaid Electric,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56737,"Stream Energy Pennsylvania, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56738,Infinite Electric LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56739,Gold Country Energy,Y,I,Investor Owned,,X,,X,,,,,,X,,X,X,X
2019,56775,Entrust Energy,,R,Retail Power Marketer,X,,,,X,,,,,X,,X,,X
2019,56784,NRG Power Marketing LLC,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,56810,American Light and Power,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56876,"Stream Energy Maryland, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56890,Citigroup Energy Inc,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,56961,Veteran Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,56982,PBF Power Marketing LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57037,Reliant Energy Northeast LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57067,"ENGIE Retail, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57074,"Stream Energy New Jersey, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57105,Commonwealth Utility Corporation,,S,State,,X,,X,,,,X,,X,X,X,X,X
2019,57132,"US Retailers, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57156,NYSERDA,,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2019,57185,"Palmco Power MD, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57201,Energy Trust of Oregon,,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2019,57298,TAQA Gen X LLC,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,57307,"Plymouth Rock Energy, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57313,SolarCity Corporation,,B,Behind the Meter,X,X,,,,,,,,X,,X,,X
2019,57346,Efficiency Maine Trust,,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2019,57347,Vermont Energy Investment Corporation,,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2019,57349,Focus on Energy,,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2019,57350,Summer Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57394,Value Based Brands LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57428,Source Power & Gas LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57459,"Wolverine Alternative Investments, LLC",,R,Retail Power Marketer,X,,,,X,,,,,X,,X,,X
2019,57467,"Palmco Power OH, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57483,Liberty Utilities,,I,Investor Owned,,X,,X,X,X,,X,,X,X,X,X,X
2019,57486,"XOOM Energy Texas, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57487,"XOOM Energy Connecticut, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57488,"XOOM Energy Illinois, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57489,"XOOM Energy Massachusetts, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57490,"XOOM Energy Maryland, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,57491,"XOOM Energy New Jersey, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58085,"Electricity Maine, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58086,"Electricity NH, LLC d/b/a ENH Power, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58116,"Public Power & Utility of Maryland, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58118,Public Power LLC (PA),,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58119,Public Power LLC (CT),,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58123,Aha Macav Power Service,,P,Political Subdivision,,X,,X,,,,,,X,,X,X,X
2019,58124,City of Winter Park - (FL),,M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2019,58126,Pittsburg Power Company,,M,Municipal,,X,,X,,X,,X,,X,,X,X,X
2019,58127,Cape Light Compact,,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2019,58128,DC Sustainable Energy Utility,,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2019,58139,Town of Pickstown - (SD),,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,58142,Cincinnati Bell Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58158,FairPoint Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58160,Viridian Energy NY LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58161,Viridian Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58162,Viridian Energy PA LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58181,"Stream Energy New York, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58196,"C. N. Brown Electricity, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58230,MJMEUC,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,58248,"EnergyMark, LLC",,R,Retail Power Marketer,X,,,,X,,,,,X,,X,,X
2019,58263,V247 Power Corporation,,R,Retail Power Marketer,X,,,,X,,,,,X,,X,,X
2019,58314,"Palmco Power IL, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58339,"XOOM Energy Pennsylvania, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58364,New Brunswick Power Generation Corp.,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58367,"XOOM Energy New York, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58457,"EDF Industrial Power Services (CA), LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58458,Silver State Energy Association,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58476,"Stream Energy Columbia, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58630,"XOOM Energy Maine, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58631,"XOOM Energy Rhode Island, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58632,"XOOM Energy Delaware, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58633,"XOOM Energy New Hampshire, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58663,Respond Power LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58667,"North American Power and Gas, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58683,Everyday Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58747,"Provider Power MASS, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58799,"Mega Energy of New England, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58805,Pro Power Providers,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58851,City of Cerritos - (CA),,M,Municipal,X,X,,,X,,,,,X,,X,,X
2019,58853,Kiwi Energy NY LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58854,Delaware Sustainable Energy Utility,,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2019,58855,Hawaii Energy Efficiency Program,,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2019,58951,"CleanChoice Energy, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58952,Tomorow Energy Corp.,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58953,"Star Energy Partners, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58956,"SmartEnergy Holdings, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58957,"Interstate Gas Supply, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58963,Brooklet Energy Distribution,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58964,"Alpha Gas and Electric, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58965,Energy.Me Midwest LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58966,Marathon Power LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58967,"SBR Energy, LLC",,R,Retail Power Marketer,X,X,,,,,,,,X,,X,,X
2019,58972,"Realgy, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58973,"Discount Energy Group, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58974,Clearview Electric Inc.,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,58978,"Harborside Energy, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59012,"Mega Energy of New Hampshire, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59013,PUD No 1 of Jefferson County,,P,Political Subdivision,,X,,X,,X,,X,,X,X,X,X,X
2019,59052,Astral Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59053,"Abest Power & Gas, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59054,"Eligo Energy, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59055,"Choice Energy, LLC d/b/a 4 Choice Energy",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59057,"Mega Energy of Maine, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59059,Town Square Energy,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59062,"Horizon Power and Light, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59064,"Great American Power, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59065,Titan Gas LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59082,"Family Energy, Inc. New York",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59083,SFE Energy Pennsylvania,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,
2019,59084,"SFE Energy Maryland, Inc",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,
2019,59085,"SFE Energy New Jersey, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,
2019,59086,"Constellation Solar Holding, LLC",,B,Behind the Meter,X,,,,,,,,,X,,X,,X
2019,59088,"Nordic Energy Services, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59118,NJ Clean Energy Program,,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2019,59126,Sonoma Clean Power Authority,,G,Community Choice Aggregator,X,,,,,,,,,X,,X,,X
2019,59127,"Sunwave Gas & Power Connecticut, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59128,MPower Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59139,SunEdison LLC,,B,Behind the Meter,X,X,,,,,,,,X,,X,,X
2019,59310,"Inspire Energy Holdings, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59311,"XOOM Energy Ohio, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59312,"XOOM Energy Washington DC, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59313,"Palmco Power MA, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,
2019,59314,Infuse Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59361,Lykins Energy Solutions,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59385,"Dynegy Energy Services, LLC",,R,Retail Power Marketer,X,,,,X,,,,,X,,X,,X
2019,59410,"Shipley Choice, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59411,Power Express,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59472,Agera Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59505,Heartland REMC,,C,Cooperative,,X,,X,X,,,,X,X,,X,X,X
2019,59507,"Lonestar Generation, LLC",,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,59557,RGS Energy,,B,Behind the Meter,X,X,,,,,,,,X,,X,,X
2019,59566,Axon Power & Gas LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59579,Sunnova,,B,Behind the Meter,X,,,,,,,,,X,,X,,X
2019,59580,"SunPower Capital, LLC",,B,Behind the Meter,X,X,,,,,X,,,X,,X,,X
2019,59619,"EDF Energy Services, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59620,Verde Energy USA,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59622,"Ahana Renewables, LLC",,B,Behind the Meter,X,,,,,,,,,X,,X,,X
2019,59624,"Vivint Solar, Inc.",,B,Behind the Meter,X,,,,,,,,,X,,X,,X
2019,59625,Lancaster Choice Energy,,G,Community Choice Aggregator,X,,,,,,,,,X,,X,,X
2019,59647,Sunrun Inc.,,B,Behind the Meter,X,X,,,,,,,,X,,X,,X
2019,59676,"Collegiate Clean Energy, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59679,Aggregated Transit Energy,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59734,"SFE Energy Massachusetts, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,
2019,59738,"SunPower Capital Services, LLC",,B,Behind the Meter,X,,,,,,,,,X,,X,,X
2019,59763,"Consolidated Power Co., LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59793,"First Point Power, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59794,"Starion Energy, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59795,"Starion Energy PA, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59796,"Starion Energy NY, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59797,Park Power LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59798,Volt Electricity Provider LP,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59799,American Power & Gas,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,59800,Capital Energy LLC,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
