Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2018,17697,Southwestern Electric Coop Inc - (IL),,IL,MISO,0,0,0,0,0,"22,620",588,7,0,"23,215",0,0,0,0,0,0,0,0,0,0,"22,620",588,7,0,"23,215","335,138","104,533","16,483",0,"456,154","22,620",588,7,0,"23,215",0,0,0,0,0
2018,17698,Southwestern Electric Power Co,,AR,SWPP,"100,524","8,394",249,.,"109,167",0,0,0,.,0,0,0,0,.,0,535,"9,366",381,.,"10,282","101,059","17,760",630,0,"119,449",0,0,0,.,0,0,0,0,.,0,0,0,0,.,0
2018,17698,Southwestern Electric Power Co,,LA,SWPP,"202,445","11,192",389,.,"214,026",0,0,0,.,0,0,0,0,.,0,"1,730","13,224","1,748",.,"16,702","204,175","24,416","2,137",0,"230,728",0,0,0,.,0,0,0,0,.,0,0,0,0,.,0
2018,17698,Southwestern Electric Power Co,,TX,SWPP,"150,407","23,395","3,555",.,"177,357",0,0,0,.,0,0,0,0,.,0,634,"6,877",964,.,"8,475","151,041","30,272","4,519",0,"185,832",0,0,0,.,0,0,0,0,.,0,0,0,0,.,0
2018,17715,Southwestern Electric Coop Inc - (NM),,CO,PNM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,0,.,.,6,6,0,0,0,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17715,Southwestern Electric Coop Inc - (NM),,NM,PNM,609,231,689,.,"1,529",.,.,.,.,.,.,.,.,.,.,825,.,178,.,"1,003","1,434",231,867,0,"2,532",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17715,Southwestern Electric Coop Inc - (NM),,OK,PNM,2,.,12,.,14,.,.,.,.,.,.,.,.,.,.,.,1,4,.,5,2,1,16,0,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17715,Southwestern Electric Coop Inc - (NM),,TX,PNM,3,1,7,.,11,.,.,.,.,.,.,.,.,.,.,5,.,10,.,15,8,1,17,0,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17718,Southwestern Public Service Co,,NM,SWPP,"1,249",25,0,.,"1,274",0,1,0,.,1,.,.,.,.,.,"92,034","21,411","3,048",.,"116,493","93,283","21,437","3,048",0,"117,768",0,1,0,.,1,.,.,.,.,.,"4,088",.,.,.,"4,088"
2018,17718,Southwestern Public Service Co,,TX,SWPP,993,147,11,.,"1,151",1,9,4,.,14,.,.,.,.,.,"210,500","50,689","4,608",.,"265,797","211,494","50,845","4,623",0,"266,962",2,2,343,.,347,.,.,.,.,.,"6,982",254,1,.,"7,237"
2018,17732,Spanish Fork City Corporation,,UT,PACE,0,0,0,.,0,"11,100","1,459",12,.,"12,571",0,0,0,.,0,0,0,0,.,0,"11,100","1,459",12,0,"12,571","102,181","91,662","62,598",.,"256,441",0,0,0,.,0,0,0,0,.,0
2018,17740,City of Sparta,,TN,TVA,0,0,0,0,0,811,407,2,0,"1,220",0,0,0,0,0,"1,367",352,1,0,"1,720","2,178",759,3,0,"2,940","9,744","50,038","32,351",0,"92,133",0,0,0,0,0,0,0,0,0,0
2018,17783,City of Spencer - (IA),,IA,MISO,"5,317","1,064",3,.,"6,384",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,317","1,064",3,0,"6,384",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17789,Village of Spencerport - (NY),Y,NY,NYIS,"2,506",290,81,.,"2,877",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"2,506",290,81,0,"2,877",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17811,City of Spooner - (WI),Y,WI,MISO,"1,500",368,.,.,"1,868",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,500",368,0,0,"1,868",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17824,Spring Valley Pub Utils Comm,Y,MN,MISO,"1,144",192,.,.,"1,336",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,144",192,0,0,"1,336",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17826,"Springer Electric Coop, Inc",,NM,PNM,.,12,.,.,12,"2,440",585,5,.,"3,030",.,.,.,.,.,.,.,.,.,.,"2,440",597,5,0,"3,042","13,723","18,473","223,217",.,"255,413",.,.,.,.,.,.,.,.,.,.
2018,17828,City of Springfield - (IL),,IL,MISO,"60,098","8,463",.,.,"68,561",.,.,.,.,.,.,.,.,.,.,9,14,.,.,23,"60,107","8,477",0,0,"68,584",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17829,City of Springfield - (TN),,TN,TVA,103,0,0,0,103,0,0,1,0,1,0,0,0,0,0,"6,880","1,311",5,0,"8,196","6,983","1,311",6,0,"8,300",0,0,"35,833",0,"35,833",0,0,0,0,0,0,0,0,0,0
2018,17832,Snapping Shoals El Member Corp,,GA,SOCO,.,.,.,.,0,"95,281","4,078",42,.,"99,401",.,.,.,.,.,.,.,.,.,.,"95,281","4,078",42,0,"99,401","1,547,316","273,840","204,684",.,"2,025,840","95,281","4,078",42,.,"99,401",.,.,.,.,.
2018,17833,City Utilities of Springfield - (MO),,MO,SWPP,"2,118",163,1,.,"2,282","65,934","9,883",164,.,"75,981",.,.,.,.,.,"31,994","5,476",90,.,"37,560","100,046","15,522",255,0,"115,823","651,830","847,585","132,426",.,"1,631,841","65,934","9,883",164,.,"75,981",.,.,.,.,.
2018,17834,City of Springfield - (CO),Y,CO,WACM,737,196,0,.,933,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,737,196,0,0,933,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2018,17838,"Spoon River Electric Coop, Inc",Y,IL,MISO,"4,925",83,.,.,"5,008",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,925",83,0,0,"5,008",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17839,City of Springfield - (OR),,OR,BPAT,"9,927",.,.,.,"9,927",.,.,.,.,.,.,.,.,.,.,"28,457","3,924",11,.,"32,392","38,384","3,924",11,0,"42,319",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17844,Spring City Corporation,Y,UT,PACE,570,.,.,.,570,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,0,0,0,570,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17845,City of Springville - (UT),,UT,PACE,"9,258",618,.,.,"9,876","1,447",542,.,.,"1,989",.,.,.,.,.,0,6,2,.,8,"10,705","1,166",2,0,"11,873","7,184","59,724",.,.,"66,908",.,.,.,.,.,.,.,.,.,.
2018,17860,City of St Charles - (IL),,IL,PJM,700,1,5,.,706,.,.,.,.,.,.,.,.,.,.,"12,863","2,238",38,.,"15,139","13,563","2,239",43,0,"15,845",.,.,.,.,.,.,1,5,.,6,.,.,.,.,.
2018,17865,City of St Clairsville - (OH),Y,OH,PJM,.,.,.,.,.,"2,604",408,.,.,"3,012",.,.,.,.,.,.,.,.,.,.,"2,604",408,0,0,"3,012","29,063","22,190",.,.,"51,253",.,.,.,.,.,.,.,.,.,.
2018,17868,St Croix Electric Coop,,WI,MISO,.,.,.,.,.,"12,685",194,8,.,"12,887",.,.,.,.,.,.,.,.,.,.,"12,685",194,8,0,"12,887","150,151","36,512","11,503",.,"198,166",.,.,.,.,.,"1,883",20,8,.,"1,911"
2018,17874,City of St George,,UT,PACE,"25,538","5,112",0,0,"30,650",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"25,538","5,112",0,0,"30,650",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17876,City of St James - (MN),,MN,MISO,"1,859",389,1,0,"2,249",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,859",389,1,0,"2,249",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17877,City of St James - (MO),Y,MO,MISO,.,.,.,.,.,"1,535",273,5,.,"1,813",.,.,.,.,.,.,.,.,.,.,"1,535",273,5,0,"1,813","19,864","28,137","7,179",.,"55,180",.,.,.,.,.,.,.,.,.,.
2018,17879,City of St. John - (KS),Y,KS,SWPP,.,.,.,.,.,646,162,0,.,808,.,.,.,.,.,.,.,.,.,.,646,162,0,0,808,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17891,City of St Marys - (OH),,OH,PJM,.,.,.,0,0,"3,688",505,14,0,"4,207","3,688",505,14,0,"4,207",.,.,.,.,.,"3,688",505,14,0,"4,207","37,990","31,957","159,486",.,"229,433",.,.,.,.,.,.,.,.,.,.
2018,17896,City of Shasta Lake - (CA),,CA,BANC,"4,194",330,13,.,"4,537",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,194",330,13,0,"4,537",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17899,City of St Paul - (NE),,NE,SWPP,951,255,24,.,"1,230",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,951,255,24,0,"1,230",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17900,City of Saint Peter,,MN,MISO,0,0,0,0,0,603,44,0,0,647,0,0,0,0,0,"3,329",411,7,0,"3,747","3,932",455,7,0,"4,394","4,772","8,864",0,0,"13,636",0,0,0,0,0,"1,742",101,0,0,"1,843"
2018,17979,Stanton County Public Pwr Dist,,NE,SWPP,0,0,0,0,0,"1,793",327,588,0,"2,708",0,0,0,0,0,0,0,0,0,0,"1,793",327,588,0,"2,708","30,563","17,609","105,340",0,"153,512","1,793",327,588,0,"2,708",128,0,184,0,312
2018,17981,Town of Stantonsburg - (NC),Y,NC,CPLE,"1,056",89,.,.,"1,145",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,056",89,0,0,"1,145",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17983,City of Staples- (MN),,MN,MISO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,037",209,9,0,"1,255","1,037",209,9,0,"1,255",0,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2018,18004,City of Starke - (FL),,FL,FPL,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,037",757,.,.,"2,794","2,037",757,0,0,"2,794",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18006,City of Starkville,,MS,TVA,0,0,0,0,0,"11,491","1,747",4,0,"13,242",0,0,0,0,0,0,0,0,0,0,"11,491","1,747",4,0,"13,242","132,365","151,273","146,472",0,"430,110",0,0,0,0,0,0,0,0,0,0
2018,18019,Stearns Cooperative Elec Assn,,MN,MISO,0,0,0,0,0,"31,522","1,725",543,0,"33,790",0,0,0,0,0,0,3,0,0,3,"31,522","1,728",543,0,"33,793","398,150","96,479","47,887",0,"542,516","24,688","1,613",539,0,"26,840","12,330",193,529,0,"13,052"
2018,18022,City of Statesville - (NC),,NC,DUK,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,961","2,625",37,.,"13,623","10,961","2,625",37,0,"13,623",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18047,Steele-Waseca Cooperative Electric,,MN,MISO,.,.,.,.,.,"10,222","1,147",47,.,"11,416",.,.,.,.,.,.,28,.,.,28,"10,222","1,175",47,0,"11,444","121,516","68,227","137,679",.,"327,422",.,.,.,.,.,"2,606",.,.,.,"2,606"
2018,18051,Town of Steilacoom,,WA,BPAT,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,963",0,.,.,"2,963","2,963",0,0,0,"2,963",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18074,City of Stephenson - (MI),Y,MI,MISO,395,99,1,.,495,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,395,99,1,0,495,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18085,South Central Power Company,,OH,PJM,"82,307","8,288",.,.,"90,595","28,482",573,.,.,"29,055",.,.,.,.,0,.,519,146,.,665,"110,789","9,380",146,0,"120,315","403,875","27,011",.,.,"430,886",.,.,.,.,0,.,.,.,.,0
2018,18087,Town of Sterling - (MA),,MA,ISNE,0,0,0,0,0,"3,465",247,139,0,"3,851",0,0,0,0,0,7,0,0,0,7,"3,472",247,139,0,"3,858","30,717","4,464","22,050",.,"57,231","3,472",247,139,0,"3,858",0,0,0,0,0
2018,18100,Steuben County Rural E M C,,IN,MISO,.,.,.,.,.,"9,090",585,9,.,"9,684",.,.,.,.,.,.,.,.,.,.,"9,090",585,9,0,"9,684","91,483","30,823","69,533",.,"191,839",.,.,.,.,.,.,.,.,.,.
2018,18102,"Steuben Rural Elec Coop, Inc",,NY,NYIS,.,.,.,.,.,"6,037",217,.,.,"6,254",.,.,.,.,.,.,.,.,.,.,"6,037",217,0,0,"6,254","68,158","20,423",.,.,"88,581","6,077",217,.,.,"6,294","1,308",0,.,.,"1,308"
2018,18125,Stillwater Utilities Authority,,OK,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"18,723","2,454",5,.,"21,182","18,723","2,454",5,0,"21,182",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18126,City of Stilwell - (OK),,OK,SWPP,0,.,.,.,0,0,.,.,.,0,.,.,.,.,.,"1,530",472,9,.,"2,011","1,530",472,9,0,"2,011",0,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2018,18177,City of Story City - (IA),,IA,MISO,"1,356",147,0,.,"1,503",0,0,0,.,0,0,0,0,.,0,329,58,.,.,387,"1,685",205,0,0,"1,890",0,0,0,.,0,0,0,0,.,0,0,0,0,.,0
2018,18181,City of Stoughton - (WI),,WI,MISO,"7,797",921,0,0,"8,718",2,19,3,0,24,0,0,0,0,0,0,0,0,0,0,"7,799",940,3,0,"8,742",41,"22,408","22,545",0,"44,994",2,19,3,0,24,0,0,0,0,0
2018,18199,"Swisher Electric Coop, Inc",,TX,SWPP,.,.,.,.,.,"3,336",363,"4,261",.,"7,960",.,.,.,.,.,0,1,0,.,1,"3,336",364,"4,261",0,"7,961","24,195","38,437","140,308",.,"202,940","3,336",363,"4,261",.,"7,960",.,.,.,.,.
2018,18203,Tallapoosa River Elec Coop Inc,,AL,AEC,"17,083",653,17,0,"17,753","9,196",247,.,.,"9,443",0,.,.,.,0,0,.,.,.,0,"26,279",900,17,0,"27,196","15,251","10,395",.,.,"25,646",.,.,.,.,.,.,.,.,.,.
2018,18204,City of Strawberry Point,Y,IA,MISO,581,76,6,.,663,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,581,76,6,0,663,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18206,Strawberry Electric Serv Dist,,UT,PACE,"3,318",471,59,.,"3,848",0,0,0,.,0,0,0,0,.,0,4,0,0,.,4,"3,322",471,59,0,"3,852",0,0,0,.,0,0,0,0,.,0,0,0,0,.,0
2018,18217,City of Stromsburg - (NE),Y,NE,SWPP,572,130,.,.,702,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,572,130,0,0,702,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18249,City of Sturgeon Bay - (WI),,WI,MISO,0,0,0,0,0,"7,111","1,701",1,0,"8,813",0,0,0,0,0,3,0,0,0,3,"7,114","1,701",1,0,"8,816","56,572","81,916","13,081",0,"151,569","7,111","1,701",1,0,"8,813",0,0,0,0,0
2018,18252,City of Sturgis,,MI,PJM,0,0,0,0,0,"6,086",957,61,.,"7,104",0,0,0,.,0,3,0,0,.,3,"6,089",957,61,0,"7,107","49,299","36,887","134,267",.,"220,453","6,086",957,61,.,"7,104",0,0,0,.,0
2018,18260,Surprise Valley Electrification,,CA,PACW,"2,835",923,927,0,"4,685",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,835",923,927,0,"4,685",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18260,Surprise Valley Electrification,,NV,PACW,4,7,0,0,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,7,0,0,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18260,Surprise Valley Electrification,,OR,PACW,"1,174",428,312,0,"1,914",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,174",428,312,0,"1,914",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18273,City of Sullivan - (MO),,MO,AECI,"3,170",593,118,.,"3,881",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,170",593,118,0,"3,881",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18277,City of Sullivan - (IL),Y,IL,MISO,"2,672",465,0,.,"3,137",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,672",465,0,0,"3,137",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18280,Sulphur Springs Valley E C Inc,,AZ,WALC,"18,457","4,893",3,.,"23,353","25,163","3,011",1,.,"28,175",.,.,.,.,.,.,.,.,.,.,"43,620","7,904",4,0,"51,528","208,116","91,023","17,420",.,"316,559","43,620","7,904",4,.,"51,528",.,789,.,.,789
2018,18304,"Sumter Electric Coop, Inc",,FL,SEC,.,.,.,.,.,"6,001",.,.,.,"6,001",.,.,.,.,.,"180,782","17,502","1,359",.,"199,643","186,783","17,502","1,359",0,"205,644",90,.,.,.,90,"6,001",.,.,.,"6,001",.,.,.,.,.
2018,18305,Sumter Electric Member Corp,,GA,SOCO,.,.,.,.,.,"14,718","5,831",9,.,"20,558",.,.,.,.,.,.,.,3,.,3,"14,718","5,831",12,0,"20,561","236,288","89,420","15,760",.,"341,468","14,718","5,831",9,.,"20,558",.,.,.,.,.
2018,18312,Sun Prairie Utilities,,WI,MISO,259,42,0,0,301,"8,278",787,6,0,"9,071",0,0,0,0,0,"5,875",856,0,0,"6,731","14,412","1,685",6,0,"16,103","63,834","30,755","40,138",0,"134,727","8,278",787,5,0,"9,070",0,0,0,0,0
2018,18316,"Sumner-Cowley Elec Coop, Inc",,KS,SWPP,.,.,.,.,.,"3,254","1,149",43,.,"4,446",.,.,.,.,.,.,.,.,.,.,"3,254","1,149",43,0,"4,446","49,719","22,175","5,738",.,"77,632","3,254","1,149",43,.,"4,446",.,.,2,.,2
2018,18330,City of Superior - (NE),,NE,SWPP,.,.,.,.,.,76,.,1,.,77,.,.,.,.,.,944,268,3,.,"1,215","1,020",268,4,0,"1,292",875,.,"1,831",.,"2,706",0,.,0,.,0,0,.,0,.,0
2018,18336,Superior Water and Light Co,,WI,MISO,"12,531","1,916",92,.,"14,539",.,.,.,.,.,.,.,.,.,.,144,138,26,.,308,"12,675","2,054",118,0,"14,847",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18339,Surry-Yadkin Elec Member Corp,,NC,DUK,.,.,.,.,0,"26,821",241,1,.,"27,063",.,.,.,.,.,.,.,.,.,.,"26,821",241,1,0,"27,063","361,662","21,077","1,189",.,"383,928","26,821",241,1,.,"27,063",.,.,.,.,.
2018,18354,City of Sutton - (NE),Y,NE,SWPP,758,243,3,.,"1,004",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,758,243,3,0,"1,004",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18360,Suwannee Valley Elec Coop Inc,,FL,SEC,.,.,.,.,.,"22,947","3,290",0,.,"26,237",.,.,.,.,.,.,.,.,.,.,"22,947","3,290",0,0,"26,237","304,201","97,108",.,.,"401,309","22,947","3,290",0,.,"26,237",.,.,.,.,.
2018,18371,Village of Swanton - (VT),,VT,ISNE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,259",522,.,.,"3,781","3,259",522,0,0,"3,781",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18383,Taylor Electric Coop - (WI),,WI,MISO,.,.,.,.,0,"4,148",247,.,.,"4,395",.,.,.,.,.,.,.,.,.,.,"4,148",247,0,0,"4,395","56,264","13,507",.,.,"69,771","3,090",172,.,.,"3,262","1,905",175,.,.,"2,080"
2018,18384,City of Sweetwater,,TN,TVA,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,"7,090","1,864",1,0,"8,955","7,090","1,864",4,0,"8,958",0,0,"52,355",0,"52,355",0,0,0,0,0,0,0,0,0,0
2018,18395,Sylacauga Utilities Board,,AL,SOCO,.,.,.,.,0,"5,222",876,30,.,"6,128",.,.,.,.,.,.,.,.,.,.,"5,222",876,30,0,"6,128","76,365","46,212","77,378",.,"199,955","5,222",876,30,.,"6,128",.,.,.,.,.
2018,18397,City of Sylvania - (GA),,GA,SOCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,026",428,2,.,"2,456","2,026",428,2,0,"2,456",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,18401,"Sun River Electric Coop, Inc",,MT,WAUW,.,.,.,.,.,"4,480",362,"1,034",.,"5,876",.,.,.,.,.,.,.,.,.,.,"4,480",362,"1,034",0,"5,876","44,997","17,693","27,485",.,"90,175","4,480",362,"1,034",.,"5,876",.,.,.,.,.
2018,18403,City of Sylvester - (GA),Y,GA,SOCO,"2,267",406,5,.,"2,678",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"2,267",406,5,0,"2,678",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2018,18408,City of Syracuse - (NE),,NE,SWPP,961,199,14,.,"1,174",.,.,.,.,.,.,.,.,.,.,11,19,3,.,33,972,218,17,0,"1,207",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
