Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2016,1273,"Bartlett Electric Coop, Inc",,TX,ERCO,357,0,0,.,357,10204,938,2,.,11144,.,.,.,.,.,.,5,.,.,5,10561,943,2,0,11506,130836,31775,5094,.,167705,.,.,.,.,.,.,.,.,.,.
2016,1276,"Barrow Utils & Elec Coop, Inc",,AK,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1498,425,.,.,1923,1498,425,0,0,1923,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1278,City of Barron - (WI),Y,WI,MISO,1474,301,32,.,1807,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1474,301,32,0,1807,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1279,Barry Electric Coop,,MO,AECI,.,.,.,.,.,8418,1274,2,.,9694,.,.,.,.,.,.,.,.,.,.,8418,1274,2,0,9694,112323,49675,15069,.,177067,8418,1263,1,.,9682,.,.,.,.,.
2016,1283,Bartholomew County Rural E M C,,IN,MISO,.,.,.,.,0,10806,649,10,.,11465,.,.,.,.,.,.,.,.,.,.,10806,649,10,0,11465,154299,40797,214494,.,409590,.,.,.,.,.,.,.,.,.,.
2016,1300,City of Bartow - (FL),,FL,FPC,920,521,71,.,1512,.,.,.,.,.,.,.,.,.,.,9388,936,219,.,10543,10308,1457,290,0,12055,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1301,"Barton County Elec Coop, Inc",,MO,AECI,.,.,.,.,0,5088,1434,6,.,6528,.,.,.,.,.,.,.,.,.,.,5088,1434,6,0,6528,75935,42978,31536,.,150449,.,.,.,.,.,.,.,.,.,.
2016,1307,Basin Electric Power Coop,,ND,SWPP,.,.,.,.,.,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,0,0,1,0,1,.,.,996496,.,996496,.,.,.,.,.,.,.,.,.,.
2016,1307,Basin Electric Power Coop,,WY,WACM,.,.,.,.,.,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,.,466,.,.,466,.,.,.,.,.,.,.,.,.,.
2016,1324,City of Bastrop - (TX),Y,TX,ERCO,2076,820,.,.,2896,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2076,820,0,0,2896,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1325,City of Batavia - (IL),,IL,PJM,2740,126,0,.,2866,0,0,0,.,0,.,.,.,.,.,6824,1286,35,.,8145,9564,1412,35,0,11011,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0
2016,1326,Village of Bartley - (NE),Y,NE,SWPP,200,23,.,.,223,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,200,23,0,0,223,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1343,Bath Electric Gas & Water,Y,NY,NYIS,1037,182,.,.,1219,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1037,182,0,0,1219,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1366,City of Bay City - (MI),,MI,MISO,.,.,.,.,.,17722,2198,129,.,20049,.,.,.,.,.,.,.,.,.,.,17722,2198,129,0,20049,132781,133787,58089,.,324657,.,.,.,.,.,.,.,.,.,.
2016,1367,"Bayfield Electric Coop, Inc",,MI,MISO,0,.,.,.,0,65,.,.,.,65,0,.,.,.,0,0,.,.,.,0,65,0,0,0,65,159,.,.,.,159,65,.,.,.,65,0,.,.,.,0
2016,1367,"Bayfield Electric Coop, Inc",,WI,MISO,0,0,.,.,0,8818,68,.,.,8886,0,0,.,.,0,0,0,.,.,0,8818,68,0,0,8886,67648,9390,.,.,77038,8818,0,.,.,8818,0,0,.,.,0
2016,1417,"Beartooth Electric Coop, Inc",,MT,NWMT,5171,424,1,.,5596,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5171,424,1,0,5596,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1417,"Beartooth Electric Coop, Inc",,WY,NWMT,407,67,.,.,474,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,407,67,0,0,474,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1427,City of Beatrice - (NE),,NE,SWPP,.,.,.,.,.,5008,.,.,.,5008,.,.,.,.,.,729,889,124,.,1742,5737,889,124,0,6750,33568,.,.,.,33568,.,.,.,.,.,.,.,.,.,.
2016,1456,Town of Bedford - (VA),,VA,PJM,5738,836,24,.,6598,0,0,0,.,0,.,.,.,.,.,0,38,5,.,43,5738,874,29,0,6641,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1458,"Beauregard Electric Coop, Inc",,LA,MISO,.,.,.,.,0,38703,3599,.,.,42302,.,.,.,.,0,.,.,.,.,0,38703,3599,0,0,42302,612817,424353,.,.,1037170,.,.,.,.,0,.,.,.,.,0
2016,1494,Town of Belhaven - (NC),Y,NC,CPLE,.,6,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,6,0,0,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1523,Town of Belmont - (MA),,MA,ISNE,5,.,.,.,5,10413,857,20,.,11290,.,.,.,.,0,.,.,.,.,0,10418,857,20,0,11295,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2016,1525,City of Beloit - (KS),,KS,SWPP,1815,469,33,.,2317,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1815,469,33,0,2317,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1529,"Beltrami Electric Coop, Inc",,MN,MISO,24045,1334,345,0,25724,2736,68,0,0,2804,.,.,.,.,.,.,.,.,.,.,26781,1402,345,0,28528,60784,1814,0,0,62598,19464,1402,15,0,20881,7760,28,0,0,7788
2016,1554,City of Benkelman - (NE),Y,NE,SWPP,550,167,1,.,718,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,550,167,1,0,718,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1566,City of Bennettsville - (SC),,SC,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,3850,521,0,0,4371,3850,521,0,0,4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1571,Town of Benson - (NC),Y,NC,CPLE,.,.,.,.,.,1430,411,1,.,1842,.,.,.,.,.,.,.,.,.,.,1430,411,1,0,1842,16286,17681,12,.,33979,.,.,.,.,.,.,.,.,.,.
2016,1573,City of Benson - (MN),,MN,MISO,1689,242,.,.,1931,.,.,.,.,.,.,.,.,.,.,90,81,61,.,232,1779,323,61,0,2163,.,.,.,.,.,.,.,2,.,2,.,.,.,.,.
2016,1578,Benton County,,TN,TVA,0,0,0,0,0,8552,1761,3,0,10316,0,0,0,0,0,0,0,0,0,0,8552,1761,3,0,10316,110610.16,53237.93,24811,0,188659.09,8465,1761,3,0,10229,0,0,0,0,0
2016,1579,PUD No 1 of Benton County,,WA,BPAT,.,.,.,.,0,46370,5889,985,.,53244,.,.,.,.,.,.,.,.,.,.,46370,5889,985,0,53244,661742,532538,499798,.,1694078,.,.,.,.,.,.,.,.,.,.
2016,1581,City of Benton - (AR),,AR,MISO,12183,744,1,.,12928,.,.,.,.,.,.,.,.,.,.,215,974,20,.,1209,12398,1718,21,0,14137,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1582,City of Benton - (KY),,KY,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,677,1,0,2503,1825,677,1,0,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1586,City of Bentonville - (AR),,AR,SWPP,.,.,.,.,.,5,4,.,.,9,.,.,.,.,.,20224,3250,.,.,23474,20229,3254,0,0,23483,32034,356156,.,.,388190,.,.,.,.,.,.,.,.,.,.
2016,1591,"Big Country Electric Coop, Inc",,TX,ERCO,0,0,0,.,0,8575,3527,673,.,12775,0,0,0,.,0,7,.,28,.,35,8582,3527,701,0,12810,75280,140502,7375,.,223157,8575,3527,673,.,12775,0,0,0,.,0
2016,1601,City of Beresford,,SD,SWPP,.,.,.,.,.,925,231,17,.,1173,.,.,.,.,.,.,.,.,.,.,925,231,17,0,1173,9510,4999,14519,.,29028,.,.,.,.,.,.,.,.,.,.
2016,1604,Village of Bergen - (NY),Y,NY,NYIS,562,81,14,.,657,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,562,81,14,0,657,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1613,Berkeley Electric Coop Inc,,SC,SC,18,7,.,.,25,82819,9442,4,.,92265,.,.,.,.,.,1004,821,39,.,1864,83841,10270,43,0,94154,1270781,340005,19332,.,1630118,.,.,.,.,.,.,.,.,.,.
2016,1615,Town of Berlin - (MD),Y,MD,PJM,55,46,.,.,101,.,2,.,.,2,.,.,.,.,.,.,.,.,.,.,55,48,0,0,103,.,2125,.,.,2125,.,.,.,.,.,.,.,.,.,.
2016,1618,Borough of Berlin - (PA),Y,PA,PJM,880,.,.,.,880,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,880,0,0,0,880,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1625,Benton Rural Electric Assn,,WA,BPAT,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12541,1491,1882,0,15914,12541,1491,1882,0,15914,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1640,City of Bessemer Utilities,,AL,TVA,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,9288,1746,0,0,11034,9288,1747,1,0,11036,0,1779.37,10918.86,0,12698.23,0,0,0,0,0,0,0,0,0,0
2016,1647,City of Bethany - (MO),Y,MO,SPA,.,.,.,.,0,1490,360,.,.,1850,.,.,.,.,.,.,.,.,.,.,1490,360,0,0,1850,12878,22660,.,.,35538,.,.,.,.,.,.,.,.,.,.
2016,1671,Big Flat Electric Coop Inc,Y,MT,NWMT,1730,209,33,.,1972,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1730,209,33,0,1972,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1675,Big Horn Rural Electric Co,,MT,WACM,41,30,1,.,72,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,41,30,1,0,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1675,Big Horn Rural Electric Co,,WY,WACM,2983,452,291,.,3726,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2983,452,291,0,3726,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1683,"Big Horn County Elec Coop, Inc",,MT,BPAT,3150,543,.,.,3693,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3150,543,0,0,3693,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1683,"Big Horn County Elec Coop, Inc",,WY,BPAT,284,29,.,.,313,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,284,29,0,0,313,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1702,City of Biggs - (CA),Y,CA,CISO,715,20,1,.,736,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,715,20,1,0,736,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1708,Big Sandy Rural Elec Coop Corp,,KY,PJM,11893,1085,9,.,12987,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11893,1085,9,0,12987,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1723,"Big Bend Electric Coop, Inc",,WA,BPAT,0,0,0,0,0,4822,1822,2442,0,9086,0,0,0,0,0,0,0,0,0,0,4822,1822,2442,0,9086,98623,105754,322934,0,527311,4822,1822,2442,0,9086,0,0,0,0,0
2016,1736,Blachly-Lane County Coop El Assn,,OR,BPAT,3191,385,4,.,3580,.,.,.,.,.,.,.,.,.,.,40,.,.,.,40,3231,385,4,0,3620,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1738,Bonneville Power Administration,,ID,BPAT,.,.,1,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0,1,0,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2016,1738,Bonneville Power Administration,,OR,BPAT,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1738,Bonneville Power Administration,,WA,BPAT,.,51,14,.,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,51,14,0,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1753,City of Biwabik - (MN),Y,MN,MISO,655,54,.,.,709,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,655,54,0,0,709,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1763,"Black River Electric Coop, Inc - (SC)",,SC,SC,.,.,.,.,.,27967,4015,18,0,32000,.,.,.,.,.,.,.,.,.,.,27967,4015,18,0,32000,453568,109245,124047,0,686860,4183,0,0,0,4183,4200,.,.,.,4200
2016,1764,Black Diamond Power Co,,WV,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4212,490,.,.,4702,4212,490,0,0,4702,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1769,"Black Hills Electric Coop, Inc",,SD,SWPP,182,63,0,0,245,8277,1151,81,0,9509,.,.,.,.,.,0,.,.,.,0,8459,1214,81,0,9754,76954,26551,1585,0,105090,0,.,.,.,0,0,.,.,.,0
2016,1775,Black River Electric Coop - (MO),,MO,AECI,.,.,.,.,0,20463,3729,.,.,24192,.,.,.,.,.,.,.,2,.,2,20463,3729,2,0,24194,280092,139189,.,.,419281,20463,3729,.,.,24192,.,.,.,.,.
2016,1776,City of Black River Falls,,WI,MISO,833,295,0,0,1128,0,16,0,0,16,0,0,0,0,0,1383,255,0,0,1638,2216,566,0,0,2782,0,23332,0,0,23332,0,16,0,0,16,0,0,0,0,0
2016,1779,Town of Basin - (WY),Y,WY,PACE,724,97,10,.,831,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,724,97,10,0,831,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2016,1780,Black Warrior Elec Member Corp,,AL,SOCO,20640,5902,2,.,26544,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20640,5902,2,0,26544,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1826,City of Blakely - (GA),Y,GA,SOCO,2399,429,5,.,2833,42,.,.,.,42,.,.,.,.,.,.,.,.,.,.,2441,429,5,0,2875,413,.,.,.,413,.,.,.,.,.,.,.,.,.,.
2016,1839,City of Blanding - (UT),Y,UT,PACE,525,.,.,.,525,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,525,0,0,0,525,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1857,Block Island Power Co,,RI,,1359,537,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,537,0,0,1896,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0
2016,1869,City of Bloomfield - (IA),,IA,AECI,11,0,0,.,11,0,0,0,.,0,0,0,0,.,0,1133,260,5,.,1398,1144,260,5,0,1409,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0
2016,1883,Blue Earth Light & Water,,MN,MISO,1002,22,60,.,1084,.,.,.,.,.,.,.,.,.,.,813,312,2,.,1127,1815,334,62,0,2211,.,.,.,.,.,.,.,.,.,.,817,22,.,.,839
2016,1884,BENCO Electric Cooperative,,MN,MISO,13950,435,122,.,14507,0,0,0,.,0,0,0,0,.,0,4323,780,98,.,5201,18273,1215,220,0,19708,0,0,0,.,0,.,.,.,.,0,.,.,.,.,0
2016,1886,Blue Grass Energy Coop Corp,,KY,PJM,54569,2739,10,.,57318,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54569,2739,10,0,57318,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1889,Blue Ridge Elec Member Corp - (NC),,NC,DUK,.,.,.,.,.,67458,7994,6,.,75458,.,.,.,.,.,.,.,.,.,.,67458,7994,6,0,75458,708694,262355,98152,.,1069201,67458,7999,6,.,75463,.,.,.,.,.
2016,1890,Blue Ridge Electric Coop Inc - (SC),,SC,DUK,0,0,0,.,0,0,0,0,.,0,.,.,.,.,.,59519,5219,24,.,64762,59519,5219,24,0,64762,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1891,Blue Ridge Mountain EMC - (GA),,GA,TVA,0,0,0,0,0,26602,7176,0,0,33778,0,0,0,0,0,0,0,0,0,0,26602,7176,0,0,33778,276394.95,168016.38,0,0,444411.33,26242,7176,0,0,33418,0,0,0,0,0
2016,1891,Blue Ridge Mountain EMC - (GA),,NC,TVA,0,0,0,0,0,13696,3811,0,0,17507,0,0,0,0,0,0,0,0,0,0,13696,3811,0,0,17507,149175.2,47258.28,0,0,196433.47,13579,3811,0,0,17390,0,0,0,0,0
2016,1892,"Bluebonnet Electric Coop, Inc",,TX,ERCO,77646,10680,2153,.,90479,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77646,10680,2153,0,90479,.,.,.,.,.,77646,10680,2141,.,90467,.,.,.,.,.
2016,1896,City of Bluffton - (IN),,IN,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5900,900,42,.,6842,5900,900,42,0,6842,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1898,"Bon Homme Yankton El Assn, Inc",,SD,SWPP,3234,489,1,.,3724,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3234,489,1,0,3724,.,.,.,.,.,3234,489,1,.,3724,.,.,.,.,.
2016,1913,City of Boerne,,TX,ERCO,.,.,.,.,.,4059,1246,.,.,5305,.,.,.,.,.,.,.,.,.,.,4059,1246,0,0,5305,57152,76334,.,.,133486,.,.,.,.,.,.,.,.,.,.
2016,1936,Bolivar Energy Authority,,TN,TVA,0,0,0,0,0,8697,2315,1,0,11013,0,0,0,0,0,0,0,0,0,0,8697,2315,1,0,11013,128384.74,78317.24,17976,0,224677.98,8697,2315,1,0,11013,0,0,0,0,0
2016,1955,City of Bridgeport Utilities - (NE),Y,NE,SWPP,714,190,.,.,904,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,714,190,0,0,904,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1956,City of Bonners Ferry,Y,ID,BPAT,2053,365,7,.,2425,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2053,365,7,0,2425,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1970,Village of Boonville - (NY),Y,NY,NYIS,1033,128,.,.,1161,849,105,.,.,954,.,.,.,.,.,.,.,.,.,.,1882,233,0,0,2115,10496,1297,.,.,11793,.,.,.,.,.,.,.,.,.,.
2016,1987,Town of Bostic - (NC),Y,NC,DUK,178,.,.,.,178,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,178,0,0,0,178,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1997,City of Boscobel - (WI),,WI,MISO,0,0,0,0,0,0,8,1,0,9,0,0,0,0,0,1437,325,0,0,1762,1437,333,1,0,1771,0,19185,4725,0,23910,0,8,0,0,8,0,0,0,0,0
2016,2001,Boone Electric Coop,,MO,AECI,33124,912,7,.,34043,.,.,.,.,.,.,.,.,.,.,.,69,.,.,69,33124,981,7,0,34112,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2008,City of Boulder City - (NV),,NV,WALC,1083,.,.,.,1083,.,.,.,.,.,.,.,.,.,.,5855,1026,4,0,6885,6938,1026,4,0,7968,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2010,City of Bountiful,,UT,PACE,15476,1381,0,0,16857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15476,1381,1,0,16858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2049,"Bowie-Cass Electric Coop, Inc",,TX,SWPP,32927,4142,7,.,37076,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32927,4142,7,0,37076,.,.,.,.,.,32927,4142,7,.,37076,.,.,.,.,.
2016,2050,City of Bowie - (TX),Y,TX,ERCO,651,.,.,.,651,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,651,0,0,0,651,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2054,City of Bowling Green - (OH),,OH,PJM,.,.,.,.,0,12777,1653,82,.,14512,.,.,.,.,.,5,7,9,.,21,12782,1660,91,0,14533,98456,54930,183374,.,336760,.,.,.,.,.,767,19,.,.,786
2016,2056,City of Bowling Green - (KY),,KY,TVA,5645,6,0,0,5651,2369,28,6,0,2403,0,0,0,0,0,16512,4610,0,0,21122,24526,4644,6,0,29176,26860.57,82107,123253,0,232221,0,0,0,0,0,0,0,0,0,0
2016,2086,Town of Boylston - (MA),Y,MA,ISNE,2104,.,.,.,2104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2104,0,0,0,2104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2089,Bozrah Light & Power Company,,CT,ISNE,2645,215,.,.,2860,.,.,.,.,.,.,.,.,.,.,.,5,14,.,19,2645,220,14,0,2879,.,.,.,.,.,.,.,.,.,.,2380,211,.,.,2591
2016,2135,City of Brady - (TX),Y,TX,ERCO,113,14,.,.,127,2234,618,1,.,2853,.,.,.,.,.,.,.,.,.,.,2347,632,1,0,2980,25434,28455,4325,.,58214,.,.,.,.,.,.,.,.,.,.
2016,2138,Brainerd Public Utilities,,MN,MISO,6648,1309,.,.,7957,.,.,.,.,.,.,.,.,.,.,.,.,29,.,29,6648,1309,29,0,7986,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2144,Town of Braintree - (MA),,MA,ISNE,.,.,.,.,.,13701,2716,6,.,16423,.,.,.,.,.,.,.,.,.,.,13701,2716,6,0,16423,116805,208649,18425,.,343879,.,.,.,.,.,.,.,.,.,.
2016,2182,City of Breckenridge- (MN),,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1531,274,18,0,1823,1531,274,18,0,1823,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2188,City of Breese - (IL),Y,IL,MISO,2122,290,0,.,2412,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2122,290,0,0,2412,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2192,Bremen Electric Light & Power Co,,IN,MISO,1901,.,.,.,1901,.,.,.,.,.,.,.,.,.,.,.,363,32,.,395,1901,363,32,0,2296,.,.,.,.,.,.,.,17,.,17,.,.,.,.,.
2016,2194,City of Brenham - (TX),,TX,ERCO,5716,1321,22,.,7059,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5716,1321,22,0,7059,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2205,Village of Brewster - (OH),Y,OH,PJM,0,0,6,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,6,0,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2206,City of Brewster - (MN),,MN,MISO,220,38,3,.,261,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,220,38,3,0,261,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2210,City of Bridgeport - (TX),Y,TX,ERCO,.,.,.,.,0,1822,418,33,.,2273,.,.,.,.,.,.,.,.,.,.,1822,418,33,0,2273,2051,26255,23289,.,51595,.,.,.,.,.,.,.,.,.,.
2016,2212,"Broad River Electric Coop, Inc",,NC,DUK,417,6,.,.,423,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,417,6,0,0,423,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2212,"Broad River Electric Coop, Inc",,SC,DUK,19543,975,6,.,20524,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19543,975,6,0,20524,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2215,"Bridger Valley Elec Assn, Inc",,UT,WACM,.,.,.,.,0,1754,233,26,.,2013,.,.,.,.,.,.,.,.,.,.,1754,233,26,0,2013,7443,4892,458,.,12793,.,.,.,.,.,.,.,.,.,.
2016,2215,"Bridger Valley Elec Assn, Inc",,WY,WACM,1,3,4,.,8,3602,864,185,.,4651,.,.,.,.,.,.,.,.,.,.,3603,867,189,0,4659,37828,21987,73352,.,133167,.,.,.,.,.,.,.,.,.,.
2016,2220,Brigham City Corporation,,UT,PACE,6803,978,1,.,7782,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,6803,978,1,0,7782,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2247,City of Bristol - (TN),,TN,TVA,0,0,0,0,0,17167,396,4,0,17567,0,0,0,0,0,11575,4777,5,0,16357,28742,5173,9,0,33924,257993.54,8061.06,66547.2,0,332601.79,0,0,0,0,0,0,0,0,0,0
2016,2248,Bristol Virginia Utilities,,VA,TVA,0,0,0,0,0,13574,2532,6,0,16112,0,0,0,0,0,0,0,0,0,0,13574,2532,6,0,16112,196569.31,174154.68,140714,0,511438,13574,2532,4,0,16110,0,0,2,0,2
2016,2270,City of Bronson,Y,KS,SWPP,55,6,0,.,61,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,55,6,0,0,61,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2016,2273,Brodhead Water & Lighting Comm,,WI,MISO,0,0,0,0,0,1491,316,2,0,1809,0,0,0,0,0,0,0,0,0,0,1491,316,2,0,1809,12510,9940,11403,0,33853,0,0,0,0,0,0,0,0,0,0
2016,2277,City of Broken Bow - (NE),,NE,SWPP,2153,814,9,.,2976,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2153,814,9,0,2976,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2285,City of Brookings - (SD),,SD,WACM,4217,279,1,0,4497,0,0,0,0,0,0,0,0,0,0,5055,1098,165,0,6318,9272,1377,166,0,10815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2316,Brown County Rural Elec Assn,,MN,MISO,.,.,.,.,.,3667,738,45,.,4450,.,.,.,.,.,.,.,2,.,2,3667,738,47,0,4452,72737,42658,3188,.,118583,.,.,.,.,.,2858,533,5,0,3396
2016,2354,Brown-Atchison E C A Inc,,KS,SWPP,2814,405,.,.,3219,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2814,405,0,0,3219,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2394,Burke-Divide Electric Coop Inc,,ND,SWPP,2129,1441,.,.,3570,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2129,1441,0,0,3570,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2409,Brownsville Public Utilities Board,,TX,ERCO,8156,342,14,0,8512,0,0,0,0,0,0,0,0,0,0,36509,7077,669,0,44255,44665,7419,683,0,52767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2411,City of Brownsville,,TN,TVA,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4198,1086,0,0,5284,4198,1086,4,0,5288,0,0,98002.79,0,98002.79,0,0,0,0,0,0,0,0,0,0
2016,2423,City of Brundidge - (AL),Y,AL,AEC,.,.,.,.,0,1033,235,4,.,1272,.,.,.,.,.,.,.,.,.,.,1033,235,4,0,1272,11648,8224,35421,.,55293,.,.,.,.,.,.,.,.,.,.
