Data Year,Utility Number,Utility Name,Ownership Code,Ownership,Short Form,Advanced Metering,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2016,14077,Oklahoma Municipal Power Authority,S,State,,,,,,,,,,X,,,,X
2016,14078,City of Okolona,M,Municipal,,X,,X,X,,,,,X,,X,X,X
2016,14103,City of Olive Hill - (KY),M,Municipal,X,,,,,,,,,,,,X,
2016,14107,City of Olivia - (MN),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,14109,"Oregon Trail El Cons Coop, Inc",C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,14124,Borough of Olyphant - (PA),M,Municipal,X,,,,,,,,,,,,X,
2016,14125,"Oneida-Madison Elec Coop, Inc",C,Cooperative,X,X,,,,,,,,,,,X,
2016,14127,Omaha Public Power District,P,Political Subdivision,,X,X,X,X,X,,X,,X,X,X,X,X
2016,14132,City of Onawa - (IA),M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,14138,City of Onida - (SD),M,Municipal,X,,,,,,,,,,,,X,
2016,14146,City of Opelika - (AL),M,Municipal,,X,,X,X,,,,,X,,X,X,X
2016,14151,City of Opp - (AL),M,Municipal,X,X,,,,,,,,,,,X,
2016,14154,Orange & Rockland Utils Inc,I,Investor Owned,,X,X,X,,X,,X,,X,X,X,X,X
2016,14156,Ontonagon County R E A,C,Cooperative,X,X,,,,,,,,,,,X,
2016,14159,City of Orange City - (IA),M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,14160,Orange County Rural E M C,C,Cooperative,,X,,X,X,,,,,X,,X,X,X
2016,14164,City of Orangeburg - (SC),M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2016,14166,City of Orient - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,14170,Orcas Power & Light Coop,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,14172,City of Ord - (NE),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,14175,"Tri-County Electric Coop, Inc",C,Cooperative,,X,X,X,X,,,X,,X,X,X,X,X
2016,14176,City of Orlando - (OK),M,Municipal,X,,,,,,,,,,,,X,
2016,14178,"P K M Electric Coop, Inc",C,Cooperative,,X,X,X,,X,,,,X,X,X,X,X
2016,14191,South Feather Water and Power Agency,P,Political Subdivision,,,,,,,,,,X,,,,X
2016,14192,Osage Valley Elec Coop Assn,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,14194,City of Orrville - (OH),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,14196,City of Ortonville - (MN),M,Municipal,X,X,,,,,,,,,,,X,
2016,14198,Price Municipal Corporation,M,Municipal,X,,,,,,,,,,,,X,
2016,14199,City of Osage City - (KS),M,Municipal,,X,,X,,,,,X,X,,X,X,X
2016,14201,City of Osage - (IA),M,Municipal,,X,X,X,,X,,,,X,,X,X,X
2016,14202,"Osceola Electric Coop, Inc",C,Cooperative,,X,X,X,,X,,,,X,X,X,X,X
2016,14203,City of Osawatomie - (KS),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,14214,City of Osborne - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,14216,City of Osceola - (AR),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,14224,Otero County Electric Coop Inc,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,14229,City of Ottawa - (KS),M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,14232,Otter Tail Power Co,I,Investor Owned,,X,X,X,X,X,,X,,X,X,X,X,X
2016,14234,City of Ouzinkie - (AK),M,Municipal,X,,,,,,,,,,,,X,
2016,14238,Ouachita Electric Coop Corp,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,14245,Overton Power District No 5,P,Political Subdivision,,X,,X,,,,X,,X,X,X,X,X
2016,14246,City of Owatonna - (MN),M,Municipal,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,14251,Owen Electric Coop Inc,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2016,14261,Village of Orleans - (VT),M,Municipal,X,,,,,,,,,,,,X,
2016,14267,"Otsego Electric Coop, Inc",C,Cooperative,X,X,,,,,,,,,,,X,
2016,14268,City of Owensboro - (KY),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,14275,City of Oxford - (MS),M,Municipal,,X,,X,,,,,X,X,,X,X,X
2016,14276,City of Oxford - (KS),M,Municipal,X,X,,,,,,,,,,,X,
2016,14277,Village of Oxford - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,14285,Ozark Border Electric Coop,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,14288,Ozark Electric Coop Inc - (MO),C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,14289,Ozarks Electric Coop Corp - (AR),C,Cooperative,,X,,X,X,,,X,X,X,X,X,X,X
2016,14323,Pacific Northwest Generating Coop,C,Cooperative,,,,,,,,,,X,,,,X
2016,14324,PUD No 2 of Pacific County,P,Political Subdivision,,X,,X,,,,X,,X,,X,X,X
2016,14328,Pacific Gas & Electric Co,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,14349,Avangrid Renewables,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,14354,PacifiCorp,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,14371,City of Paducah - (KY),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,14373,Page Utility Enterprises,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,14381,City of Painesville,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,14396,City of Palmetto - (GA),M,Municipal,X,X,,,,,,,,,,,X,
2016,14398,Palmetto Electric Coop Inc,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,14400,City of Palmyra - (MO),M,Municipal,X,,,,,,,,,,,,X,
2016,14401,City of Palo Alto - (CA),M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2016,14424,"Panola-Harrison Elec Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,14426,Panhandle Rural El Member Assn,C,Cooperative,,X,X,X,X,,,X,,X,,X,X,X
2016,14433,City of Panora - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,14435,Town of Paoli,M,Municipal,X,,,,,,,,,,,,X,
2016,14443,Town of Paragonah - (UT),M,Municipal,X,,,,,,,,,,,,X,
2016,14446,Paragould Light & Water Comm,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,14451,Village of Pardeeville - (WI),M,Municipal,X,,,,,,,,,,,,X,
2016,14455,City of Paris - (TN),M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2016,14456,City of Paris - (MO),M,Municipal,X,,,,,,,,,,,,X,
2016,14459,City of Paris - (KY),M,Municipal,X,X,,,,,,,,,,,X,
2016,14460,City of Paris - (AR),M,Municipal,X,,,,,,,,,,,,X,
2016,14468,People's Cooperative Services,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,14471,Parke County Rural E M C,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,14472,Borough of Park Ridge - (NJ),M,Municipal,X,X,,,,,,,,,,,X,
2016,14473,City of Paton - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,14474,City of Park River - (ND),M,Municipal,X,,,,,,,,,,,,X,
2016,14489,City of Parker - (SD),M,Municipal,X,X,,,,,,,,,,,X,
2016,14500,Park Electric Coop Inc,C,Cooperative,,X,,X,,,,X,X,X,,X,X,X
2016,14505,Parkland Light & Water Company,C,Cooperative,,X,,X,,X,,X,,X,,X,X,X
2016,14512,Parowan City Corporation,M,Municipal,X,X,,,,,,,,,,,X,
2016,14534,City of Pasadena - (CA),M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2016,14537,Pascoag Utility District,M,Municipal,,X,,X,,X,,X,,X,,X,X,X
2016,14543,Tohono O'Odham Utility Authority,P,Political Subdivision,X,X,,,,,,,,,,,X,
2016,14557,"Pee Dee Electric Coop, Inc",C,Cooperative,,X,X,X,X,X,,X,,X,X,X,X,X
2016,14563,Pearl River Valley El Pwr Assn,C,Cooperative,,X,,X,X,X,,X,,X,X,X,X,X
2016,14577,City of Paullina - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,14581,Village of Paw Paw - (MI),M,Municipal,X,,,,,,,,,,,,X,
2016,14582,City of Pawhuska - (OK),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,14583,City of Pawnee - (OK),M,Municipal,X,,,,,,,,,,,,X,
2016,14585,Town of Paxton - (MA),M,Municipal,X,X,,,,,,,,,,,X,
2016,14599,"Paulding-Putman Elec Coop, Inc",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,14600,Payson City Corporation,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,14602,Pea River Electric Coop,C,Cooperative,,X,,X,X,,,,,X,,X,X,X
2016,14605,City of Peabody - (MA),M,Municipal,,X,,X,X,,,X,,X,,X,X,X
2016,14606,"Peace River Electric Coop, Inc",C,Cooperative,,X,,X,X,X,,X,,X,X,X,X,X
2016,14610,Orlando Utilities Comm,M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2016,14624,PUD No 2 of Grant County,P,Political Subdivision,,X,,X,,X,,X,,X,X,X,X,X
2016,14626,"Pedernales Electric Coop, Inc",C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,14633,Pedro Bay Village Council - (AK),M,Municipal,X,,,,,,,,,,,,X,
2016,14645,City of Pella - (IA),M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,14648,Borough of Pemberton - (NJ),M,Municipal,X,,,,,,,,,,,,X,
2016,14649,Planters Electric Member Corp,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,14650,Village of Pemberville - (OH),M,Municipal,X,,,,,,,,,,,,X,
2016,14653,PUD No 1 of Pend Oreille County,P,Political Subdivision,,X,,X,,,,X,X,X,,X,X,X
2016,14656,City of Pender - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,14659,Town of Pendleton - (IN),M,Municipal,X,X,,,,,,,,,,,X,
2016,14668,Peninsula Light Company,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,14700,Village of Penn Yan - (NY),M,Municipal,X,,,,,,,,,,,,X,
2016,14711,Pennsylvania Electric Co,I,Investor Owned,,X,,X,X,X,,X,,X,X,X,X,X
2016,14712,Pemiscot-Dunklin Elec Coop Inc,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,14715,PPL Electric Utilities Corp,I,Investor Owned,,X,,X,X,X,,X,,X,X,X,X,X
2016,14716,Pennsylvania Power Co,I,Investor Owned,,X,X,X,X,X,,X,,X,X,X,X,X
2016,14717,Pee Dee Electric Member Corp,C,Cooperative,,X,X,X,X,X,,X,,X,X,X,X,X
2016,14724,Pennyrile Rural Electric Coop,C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2016,14771,PUD No 1 of Asotin County,M,Municipal,X,,,,,,,,,,,,X,
2016,14775,People's Electric Cooperative,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,14792,Borough of Perkasie - (PA),M,Municipal,X,,,,,,,,,,,,X,
2016,14806,City of Perry - (MO),M,Municipal,X,,,,,,,,,,,,X,
2016,14829,City of Perry - (OK),M,Municipal,X,,,,,,,,,,,,X,
2016,14832,Native Village of Perryville - (AK),M,Municipal,X,,,,,,,,,,,,X,
2016,14839,City of Peru - (IN),M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,14840,City of Peru - (IL),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,14841,City of Peterson - (MN),M,Municipal,X,,,,,,,,,,,,X,
2016,14856,Petersburg Borough - (AK),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,14857,Pitt & Greene Elec Member Corp,C,Cooperative,,X,,X,,X,,,,X,,X,X,X
2016,14864,Petit Jean Electric Coop Corp,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,14867,City of Petoskey - (MI),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,14940,PECO Energy Co,I,Investor Owned,,X,X,X,X,X,,X,,X,X,X,X,X
2016,14945,Village of Philadelphia - (NY),M,Municipal,X,,,,,,,,,,,,X,
2016,14947,City of Philadelphia - (MS),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,14954,Philippi Municipal Electric,M,Municipal,X,,,,,,,,,,,,X,
2016,14999,Pilot Power Group Inc,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,15016,Pickwick Electric Coop,C,Cooperative,,X,,X,,,,,X,X,X,X,X,X
2016,15022,City of Piedmont - (AL),M,Municipal,X,,,,,,,,,,,,X,
2016,15023,Piedmont Electric Member Corp,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,15028,Piedmont Municipal Power Agny,P,Political Subdivision,,,,,,,,,,X,,,,X
2016,15034,Pierce-Pepin Coop Services,C,Cooperative,,X,X,X,,X,,X,,X,X,X,X,X
2016,15039,City of Pierce - (NE),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,15040,City of Pierre - (SD),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,15041,City of Pierz - (MN),M,Municipal,X,,,,,,,,,,,,X,
2016,15043,City of Piggott - (AR),M,Municipal,X,,,,,,,,,,,,X,
2016,15045,Pike County Light & Power Co,I,Investor Owned,,X,,X,,,,X,,X,X,X,X,X
2016,15046,Town of Pikeville - (NC),M,Municipal,X,X,,,,,,,,,,,X,
2016,15048,Electrical Dist No2 Pinal County,P,Political Subdivision,,X,,X,,,,,,X,,X,X,X
2016,15049,Electrical Dist No4 Pinal County,P,Political Subdivision,,X,,X,,X,X,X,,X,,X,X,X
2016,15050,Electrical Dist No5 Pinal County,P,Political Subdivision,X,X,,,,,,,,,,,X,
2016,15051,City of Pine Bluffs - (WY),M,Municipal,X,,,,,,,,,,,,X,
2016,15054,"Pioneer Rural Elec Coop, Inc - (OH)",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,15058,Town of Pinetops - (NC),M,Municipal,X,,,,,,,,,,,,X,
2016,15062,Town of Pineville - (NC),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,15072,Village of Pioneer - (OH),M,Municipal,X,,,,,,,,,,,,X,
2016,15073,"Pioneer Electric Coop, Inc - (KS)",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,15075,City of Pioche - (NV),M,Municipal,X,X,,,,,,,,,,,X,
2016,15086,Pioneer Power and Light Co,I,Investor Owned,,X,,X,,,,,,X,,X,X,X
2016,15095,City of Piqua - (OH),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,15104,Borough of Pitcairn - (PA),M,Municipal,X,X,,,,,,,,,,,X,
2016,15116,Town of Pittsboro - (IN),M,Municipal,X,,,,,,,,,,,,X,
2016,15127,Placer County Water Agency,P,Political Subdivision,,,,,,,,,,X,,,,X
2016,15132,City of Plainview - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,15134,City of Plankinton - (SD),M,Municipal,X,,,,,,,,,,,,X,
2016,15137,City of Plaquemine - (LA),M,Municipal,X,,,,,,,,,,,,X,
2016,15138,"Platte-Clay Electric Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,15141,Plateau Electric Cooperative,C,Cooperative,,X,,X,,,,,X,X,,X,X,X
2016,15143,Platte River Power Authority,P,Political Subdivision,,,,,,,,,,X,,,,X
2016,15145,City of Plattsburgh - (NY),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,15159,City of Plymouth - (WI),M,Municipal,,X,,X,X,,,X,X,X,,X,X,X
2016,15175,Pointe Coupee Elec Member Corp,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,15180,City of Pocahontas - (IA),M,Municipal,X,X,,,,,,,,,,,X,
2016,15188,Polk County Rural Pub Pwr Dist,P,Political Subdivision,,X,,X,,,,X,,X,X,X,X,X
2016,15201,City of Pomona - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,15202,City of Ponca City - (OK),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,15203,Village of Plymouth - (OH),M,Municipal,X,,,,,,,,,,,,X,
2016,15211,Pontotoc Electric Power Assn,C,Cooperative,,X,,X,X,,,,X,X,,X,X,X
2016,15229,City of Poplar Bluff - (MO),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,15231,City of Port Angeles - (WA),M,Municipal,,X,,X,,X,,X,,X,,X,X,X
2016,15246,City of Portland - (MI),M,Municipal,X,,,,,,,,,,,,X,
2016,15248,Portland General Electric Co,I,Investor Owned,,X,X,X,X,,,X,X,X,X,X,X,X
2016,15257,"Poudre Valley Associated Services, Inc.",C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,15263,The Potomac Edison Company,I,Investor Owned,,X,,X,X,X,,X,,X,X,X,X,X
2016,15270,Potomac Electric Power Co,I,Investor Owned,,X,X,X,X,X,X,X,,X,X,X,X,X
2016,15291,Prairie Energy Coop,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2016,15293,Powell Valley Electric Coop,C,Cooperative,,X,,X,,,,,X,X,X,X,X,X
2016,15294,City of Powell - (WY),M,Municipal,X,X,,,,,,,,,,,X,
2016,15296,New York Power Authority,S,State,,,X,,,X,,,,X,,X,,X
2016,15297,City of Plummer - (ID),M,Municipal,X,,,,,,,,,,,,X,
2016,15308,Plumas-Sierra Rural Elec Coop,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,15311,Prague Public Works Authority,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,15312,Village of Prairie Du Sac - (WI),M,Municipal,,X,,X,X,,,X,X,X,,X,X,X
2016,15321,City of Pratt- (KS),M,Municipal,,X,,X,,,,,X,X,,X,X,X
2016,15327,PUD No 1 of Wahkiakum County,P,Political Subdivision,X,X,,,,,,,,,,,X,
2016,15334,Prentiss County Elec Pwr Assn,C,Cooperative,,X,,X,,,,,X,X,,X,X,X
2016,15336,City of Prescott - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,15337,City of Prescott - (AR),M,Municipal,X,X,,,,,,,,,,,X,
2016,15340,Presque Isle Elec & Gas Coop,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,15344,Polk-Burnett Electric Coop,C,Cooperative,,X,X,X,,X,,X,,X,X,X,X,X
2016,15346,Village of Polk - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,15348,Preston Public Utilities Comm,M,Municipal,X,X,,,,,,,,,,,X,
2016,15349,City of Preston,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,15352,Village of Prague - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,15356,Price Electric Coop Inc,C,Cooperative,,X,X,X,,X,,X,X,X,X,X,X,X
2016,15371,Town of Princeton - (MA),M,Municipal,X,,,,,,,,,,,,X,
2016,15377,City of Primghar - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,15385,City of Princeton - (WI),M,Municipal,X,,,,,,,,,,,,X,
2016,15386,City of Princeton - (KY),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,15387,Princeton Public Utils Comm,M,Municipal,,X,X,X,,X,,,,X,X,X,X,X
2016,15388,City of Princeton - (IL),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,15410,Prince George Electric Coop,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2016,15419,PUD No 3 of Mason County,P,Political Subdivision,,X,,X,,X,,X,,X,X,X,X,X
2016,15432,Prospect Corporation,M,Municipal,X,,,,,,,,,,,,X,
2016,15433,Town of Prosperity - (SC),M,Municipal,X,,,,,,,,,,,,X,
2016,15443,City of Providence - (KY),M,Municipal,X,,,,,,,,,,,,X,
2016,15444,Provo City Corp,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,15460,Proctor Public Utilities Comm,M,Municipal,X,X,,,,,,,,,,,X,
2016,15462,City of Pryor - (OK),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,15466,Public Service Co of Colorado,I,Investor Owned,,X,X,X,,X,,X,,X,X,X,X,X
2016,15470,"Duke Energy Indiana, LLC",I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,15472,Public Service Co of NH,I,Investor Owned,,X,,X,X,X,,X,X,X,X,X,X,X
2016,15473,Public Service Co of NM,I,Investor Owned,,X,X,X,X,X,,X,,X,X,X,X,X
2016,15474,Public Service Co of Oklahoma,I,Investor Owned,,X,X,X,X,X,,X,,X,X,X,X,X
2016,15477,Public Service Elec & Gas Co,I,Investor Owned,,X,X,X,,X,,X,X,X,X,X,X,X
2016,15497,Puerto Rico Electric Pwr Authority,S,State,,X,X,X,X,,,X,X,X,X,X,X,X
2016,15500,Puget Sound Energy Inc,I,Investor Owned,,X,,X,,X,,X,X,X,X,X,X,X
2016,15507,City of Pulaski - (TN),M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2016,15515,City of Purcell - (OK),M,Municipal,X,X,,,,,,,,,,,X,
2016,15541,Borough of Quakertown - (PA),M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,15566,City of Quincy - (FL),M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,15573,City of Quitman,M,Municipal,X,,,,,,,,,,,,X,
2016,15619,City of Radford - (VA),M,Municipal,,X,X,X,,,,X,,X,,X,X,X
2016,15621,"Radiant Electric Coop, Inc",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,15665,City of Randall - (MN),M,Municipal,X,,,,,,,,,,,,X,
2016,15671,Randolph Electric Member Corp,C,Cooperative,,X,X,X,X,X,,,X,X,X,X,X,X
2016,15672,Ralls County Electric Coop,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,15674,City of Randolph - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,15686,Village of Rantoul - (IL),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,15698,Raton Public Service Company,M,Municipal,X,X,,,,,,,,,,,X,
2016,15700,Rayle Electric Membership Corp,C,Cooperative,,X,X,X,,X,,X,,X,X,X,X,X
2016,15711,Rainbow Energy Marketing Corp,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,15728,City of Rayne - (LA),M,Municipal,X,,,,,,,,,,,,X,
2016,15746,Red River Valley Rrl Elec Assn,C,Cooperative,,X,X,X,,,,,,X,,X,X,X
2016,15748,Town of Reading - (MA),M,Municipal,,X,X,X,X,X,,X,,X,X,X,X,X
2016,15750,Redwood Electric Coop,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,15751,City of Readlyn - (IA),M,Municipal,X,X,,,,,,,,,,,X,
2016,15772,City of Red Bud - (IL),M,Municipal,X,,,,,,,,,,,,X,
2016,15773,City of Red Cloud - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,15776,Reedy Creek Improvement Dist,M,Municipal,,X,,X,,X,,X,,X,,X,X,X
2016,15778,Town of Red Springs - (NC),M,Municipal,X,X,,,,,,,,,,,X,
2016,15783,City of Redding - (CA),M,Municipal,,X,,X,,X,,X,X,X,X,X,X,X
2016,15787,Redlands Water & Power Company,I,Investor Owned,,,,,,,,,,X,,,,X
2016,15793,Redwood Falls Public Util Comm,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,15804,Reedsburg Utility Comm,M,Municipal,,X,,X,X,,,X,X,X,,X,X,X
2016,15811,"Rich Mountain Elec Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,15845,Renville-Sibley Coop Pwr Assn,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,15846,City of Remsen - (IA),M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,15847,Reliant Energy Retail Services,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,15860,City of Rensselaer - (IN),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,15862,City of Renwick - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,15865,Village of Republic - (OH),M,Municipal,X,X,,,,,,,,,,,X,
2016,15923,City of Pond Creek - (OK),M,Municipal,X,,,,,,,,,,,,X,
2016,15938,Rice Lake Utilities,M,Municipal,,X,,X,X,,,X,,X,X,X,X,X
2016,15943,City of Rich Hill - (MO),M,Municipal,X,,,,,,,,,,,,X,
2016,15978,City of Richland Center - (WI),M,Municipal,,X,,X,X,,,X,,X,X,X,X,X
2016,15979,City of Richland - (WA),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,15981,City of Richland - (MO),M,Municipal,X,,,,,,,,,,,,X,
2016,15982,Town of Richlands - (VA),M,Municipal,X,X,,,,,,,,,,,X,
2016,15983,Richland Electric Coop,C,Cooperative,X,X,,,,,,,,,,,X,
2016,15989,City of Richmond - (IN),M,Municipal,,X,,X,X,,,,,X,X,X,X,X
2016,15991,Village of Richmondville - (NY),M,Municipal,X,,,,,,,,,,,,X,
2016,16022,Village of Reynolds - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,16057,"Rio Grande Electric Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,16060,Riverland Energy Cooperative,C,Cooperative,,X,X,X,X,X,,,,X,X,X,X,X
2016,16062,Village of Ripley - (OH),M,Municipal,X,X,,,,,,,,,,,X,
2016,16063,"Rita Blanca Electric Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,16068,City of Rising Sun - (IN),M,Municipal,X,X,,,,,,,,,,,X,
2016,16082,City of River Falls,M,Municipal,,X,,X,X,,,X,X,X,X,X,X,X
2016,16088,City of Riverside - (CA),M,Municipal,,X,,X,X,X,,X,X,X,X,X,X,X
2016,16092,Village of Riverton - (IL),M,Municipal,X,,,,,,,,,,,,X,
2016,16101,Roanoke Electric Member Corp,C,Cooperative,,X,,X,X,X,,,,X,X,X,X,X
2016,16105,City of Riverdale - (ND),M,Municipal,X,X,,,,,,,,,,,X,
2016,16113,City of Robersonville - (NC),M,Municipal,X,X,,,,,,,,,,,X,
2016,16135,City of Robinson - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,16140,City of Robertsdale,M,Municipal,X,X,,,,,,,,,,,X,
2016,16146,"Navasota Valley Elec Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,16164,Roosevelt Public Power Dist,P,Political Subdivision,,X,,X,,,,X,,X,,X,X,X
2016,16175,City of Robstown - (TX),M,Municipal,X,,,,,,,,,,,,X,
2016,16177,"Robison Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,16179,Rochelle Municipal Utilities,M,Municipal,,X,,X,X,,,,,X,,X,X,X
2016,16181,Rochester Public Utilities,M,Municipal,,X,X,X,X,X,,X,,X,X,X,X,X
2016,16183,Rochester Gas & Electric Corp,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,16195,City of Rock Hill - (SC),M,Municipal,,X,,X,,,,X,X,X,X,X,X,X
2016,16196,Rock Energy Cooperative,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,16198,City of Rock Falls - (IL),M,Municipal,X,X,,,,,,,,,,,X,
2016,16206,Rock Rapids Municipal Utility,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,16211,City of Rockford- (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,16213,Rockland Electric Co,I,Investor Owned,,X,,X,,X,,X,,X,X,X,X,X
2016,16217,Village of Rockville Centre - (NY),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,16219,Town of Rockville - (IN),M,Municipal,X,X,,,,,,,,,,,X,
2016,16223,City of Rockwood - (TN),M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
