Utility Characteristics,,,,,,,Also operating in other NERC Regions,,,,,,,,Operating in these RTOs,,,,,,,,Other Activities,,,,,,,,,
Data Year,Utility Number,Utility Name,Short Form,State,Ownership Type,NERC Region,TRE,FRCC,MRO,NPCC,RFC,SERC,SPP,WECC,CAISO,ERCOT,PJM,NYISO,SPP,MISO,ISONE,Other,Generation,Transmission,Buying Transmission,Distribution,Buying Distribution,Wholesale Marketing,Retail Marketing,Bundled,Alt Fuel Vehicle,Alt Fuel Vehicle 2
2019,50043,"Exelon Generation Company, LLC",,MD,Retail Power Marketer,RFC,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,Y,Y,,Y,Y
2019,50046,"Texas Retail Energy, LLC",,AR,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2019,50153,"APN Starfirst, L.P.",,PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2019,50156,AmeriPower LLC,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2019,50174,Electric Transmission Texas LLC,,TX,Transmission,,Y,,,,,,,,,Y,,,,,,,,Y,,,,,,,N,
2019,54728,Texas General Land Office,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,N,,,,,,,Y,,,
2019,54820,Direct Energy Services,,TX,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2019,54862,Champion Energy Services,,TX,Retail Power Marketer,,Y,,,,Y,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2019,54872,"Accent Energy Holdings, LLC",,OH,Retail Power Marketer,,,,,,,,,,,Y,,Y,,,,,,,,,,,Y,,,
2019,54873,Freedom Energy,,NH,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,,N,
2019,54875,New York Industrial Energy Buyers,,NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,
2019,54893,NOCO Electric,,NY,Retail Power Marketer,NPCC,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,N,
2019,54913,NSTAR Electric Company,,MA,Investor Owned,,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,,Y,Y
2019,55701,"Sempra Gas & Power Marketing, LLC",,CA,Wholesale Power Marketer,,,,,,,,,Y,Y,,,,,,,,N,,,,,Y,,,,
2019,55719,TDM US,,CA,Wholesale Power Marketer,,,,,,,,,Y,Y,,,,,,,,,Y,,,,Y,,,,
2019,55722,AEP Energy,,IL,Retail Power Marketer,RFC,,,,,Y,N,,,,,,,,,,,,,,,,,Y,,,
2019,55758,"GenOn Energy Management, LLC",,TX,Wholesale Power Marketer,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
2019,55781,Liberty Power Corp.,,FL,Retail Power Marketer,,,,,,,,,,Y,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2019,55787,City of Moreno Valley - (CA),,CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,,,Y,Y,Y,,,N,,
2019,55813,"Bluerock Energy, Inc.",,NY,Retail Power Marketer,,,,,Y,,,,,,,Y,Y,,,N,,,,,,,,Y,,,
2019,55814,"Columbia Utilities Power, LLC",,NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2019,55815,"IDT Energy, Inc.",,NJ,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,,
2019,55874,"Energy Services Providers, Inc",,MA,Retail Power Marketer,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,,
2019,55878,Hudson Energy Services,,NY,Retail Power Marketer,,N,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2019,55897,PSEG Energy Resources and Trade,,NJ,Wholesale Power Marketer,,,,,,N,,,,,,,,,,,,,,,,,Y,,,,
2019,55937,Entergy Texas Inc.,,TX,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,Y,,,,Y,Y
2019,55959,Roughrider Electric Cooperativ,,ND,Cooperative,MRO,,,Y,,,,N,,,,,,N,,,Y,,N,,Y,,,,,N,N
2019,55962,City of Victorville - (CA),,CA,Municipal,,,,,,,,,Y,Y,,,,,,N,,,,,Y,,,,Y,N,
2019,55982,Heart of Texas Electric Coop,,TX,Cooperative,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,56068,International Transmission Company DBA I,,MI,Transmission,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,N,N
2019,56146,"Black Hills Colorado Electric, LLC",,SD,Investor Owned,WECC,,,N,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,N,Y,Y
2019,56161,ITC Midwest LLC,,MI,Transmission,,,,Y,,N,,,,,,,,,Y,,,,Y,,,,,,,N,N
2019,56162,American Transmission Systems Inc,,OH,Transmission,RFC,,,,,Y,,,,,,Y,,,N,,,,Y,,,,,,,N,
2019,56163,"Michigan Electric Transmission Company,",,MI,Transmission,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,N,N
2019,56196,Just Energy New York Corp.,,CN,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2019,56212,"Ambit Energy Holdings, LLC",,TX,Retail Power Marketer,,Y,,,N,N,,,,,Y,Y,Y,,Y,Y,,,,,,Y,,Y,,N,
2019,56220,Anthracite Power & Light,,PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2019,56223,Macquarie Energy LLC,,TX,Retail Power Marketer,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,Y,,N,
2019,56224,Rancho Cucamonga Municipal Utility,Y,CA,Municipal,,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,Y,Y
2019,56247,Mega Energy LP DBA Texans Energy,,TX,Retail Power Marketer,,N,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,56248,"Young Energy, LLC",,TX,Retail Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,56255,"Brilliant Energy, LLC",,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,56265,Energy Plus Holdings LLC,,PA,Retail Power Marketer,,N,N,,Y,N,,,,,,Y,Y,,,Y,,,,,,N,,Y,,N,
2019,56276,TransCanada Energy Marketing ULC,,CA,Wholesale Power Marketer,WECC,,,,,,,,N,,,,,,,,Y,,,,,,Y,,,N,
2019,56279,"Spartan Renewable Energy, Inc",,MI,Retail Power Marketer,,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,,N,
2019,56286,"Frontier Utilities, Inc.",,TX,Retail Power Marketer,TRE,Y,,,,,,,,,Y,Y,N,,,,,,,,,,,Y,,N,
2019,56288,Luminant Energy,,TX,Wholesale Power Marketer,,N,,,,,,,,,Y,,,,,,,Y,,,,,Y,,,N,
2019,56292,"Bounce Energy, Inc.",,TX,Retail Power Marketer,,,,,,,,,,,Y,Y,,,,,,,,,,,,Y,,N,
2019,56360,Discount Power - (TX),,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,56379,"MC Squared Energy Services, LLC",,IL,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,56408,"UGI Energy Services, Inc.",,PA,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,N,N,
2019,56441,Our Energy LLC,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,56496,"UP Power Marketing, LLC",,MI,Retail Power Marketer,MRO,,,,,,,,,,,,,,Y,,,,,,,,,Y,,N,
2019,56501,"Palmco Power NJ, LLC",,NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2019,56503,TDX Manley Generating LLC,Y,AK,Investor Owned,,,,,,,,,Y,,,,,,,,,Y,Y,,Y,,,,,N,
2019,56504,Major Energy Electric Services,,NY,Retail Power Marketer,NPCC,,,,,,,,,,,Y,Y,,,Y,,,,,,,,Y,,N,
2019,56521,"Devonshire Energy, LLC",,MA,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,56522,"Backyard Farms Energy, LLC",,ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,56526,"ITC Great Plains, LLC",,KS,Transmission,,,,N,,,,Y,,,,,,Y,,,,,Y,,,,,,,N,N
2019,56528,JP Morgan,,NY,Wholesale Power Marketer,,,Y,,,,,,,Y,Y,Y,,,,,,N,,,,,Y,,,N,
2019,56535,City of Williams - AZ,Y,AZ,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,Y,Y,Y,,,,N,
2019,56536,Riverside Electric Cooperative,Y,ID,Cooperative,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,N,
2019,56546,Dominion Energy Marketing Inc.,,VA,Wholesale Power Marketer,,,,,,,,,,,,Y,,,,N,,N,,,,,Y,,,N,
2019,56571,AP Holdings LLC,,TX,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,Y,,N,
2019,56573,"Palmco Power PA, LLC",,NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2019,56692,Marin Clean Energy,,CA,Community Choice Aggregator,WECC,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2019,56697,Ameren Illinois Company,,MO,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,,Y,Y,Y,,,,Y,Y,Y
2019,56734,Smart Prepaid Electric,,TX,Retail Power Marketer,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2019,56737,"Stream Energy Pennsylvania, LLC",,PA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,56738,Infinite Electric LLC,,FL,Retail Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,56739,Gold Country Energy,Y,AK,Investor Owned,,,,,,,,,Y,,,,,,,,Y,Y,Y,,,,,N,,N,
2019,56775,Entrust Energy,,TX,Retail Power Marketer,,N,,,N,N,,,,,Y,Y,Y,,,,,,,,,,,Y,,N,
2019,56784,NRG Power Marketing LLC,,NJ,Wholesale Power Marketer,,,,,,,,,,N,N,N,N,N,N,N,,,,Y,,,Y,,,N,
2019,56810,American Light and Power,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,56876,"Stream Energy Maryland, LLC",,MD,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,56890,Citigroup Energy Inc,,TX,Wholesale Power Marketer,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,N,
2019,56961,Veteran Energy LLC,,FL,Retail Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,56982,PBF Power Marketing LLC,,NJ,Retail Power Marketer,,,,,,Y,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,57037,Reliant Energy Northeast LLC,,,Retail Power Marketer,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,N,
2019,57067,"ENGIE Retail, LLC",,TX,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2019,57074,"Stream Energy New Jersey, LLC",,NJ,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,57132,"US Retailers, LLC",,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,57185,"Palmco Power MD, LLC",,NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2019,57298,TAQA Gen X LLC,,NY,Wholesale Power Marketer,RFC,,,,,Y,,,,,,,,,,,Y,,,,,,Y,,,N,
2019,57307,"Plymouth Rock Energy, LLC",,NY,Retail Power Marketer,,,,,Y,N,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2019,57313,SolarCity Corporation,,CA,Behind the Meter,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,N,,,,,N,
2019,57350,Summer Energy LLC,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,57394,Value Based Brands LLC,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,57428,Source Power & Gas LLC,,TX,Retail Power Marketer,,N,,,,,,,,N,Y,Y,,,,,,,,,,,,Y,,N,
2019,57459,"Wolverine Alternative Investments, LLC",,IL,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,N,N,
2019,57467,"Palmco Power OH, LLC",,NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2019,57483,Liberty Utilities,,CA,Investor Owned,WECC,,,,,,,,Y,N,,,,,,,Y,Y,,Y,Y,,,,,Y,Y
2019,57486,"XOOM Energy Texas, LLC",,NC,Retail Power Marketer,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,57487,"XOOM Energy Connecticut, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,57488,"XOOM Energy Illinois, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,57489,"XOOM Energy Massachusetts, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,57490,"XOOM Energy Maryland, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,57491,"XOOM Energy New Jersey, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,58085,"Electricity Maine, LLC",,ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,58086,"Electricity NH, LLC d/b/a ENH Power, LLC",,ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,58116,"Public Power & Utility of Maryland, LLC",,CT,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,58118,Public Power LLC (PA),,CT,Retail Power Marketer,,,,,,,,,,,,Y,N,,,,,,,,,,,Y,,N,
2019,58119,Public Power LLC (CT),,CT,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,N,,,,,,,,Y,Y,N,
2019,58123,Aha Macav Power Service,,AZ,Political Subdivision,,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,,,Y,Y,N,
2019,58124,City of Winter Park - (FL),,FL,Municipal,FRCC,,Y,,,,N,,,,,,,,,,Y,,,Y,Y,N,,,Y,N,
2019,58126,Pittsburg Power Company,,CA,Municipal,,,,,,,,,Y,Y,,,,,,,,,,,,,,,Y,N,
2019,58139,Town of Pickstown - (SD),,SD,Municipal,,,,Y,,,,,,,,,,Y,N,,,,,Y,,,,,,N,
2019,58142,Cincinnati Bell Energy LLC,,CT,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,N,N
2019,58158,FairPoint Energy LLC,,CT,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,58160,Viridian Energy NY LLC,,CT,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,Y,N,
2019,58161,Viridian Energy LLC,,CT,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,58162,Viridian Energy PA LLC,,CT,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,N,
2019,58181,"Stream Energy New York, LLC",,NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2019,58196,"C. N. Brown Electricity, LLC",,ME,Retail Power Marketer,,,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,58230,MJMEUC,,MO,Wholesale Power Marketer,SPP,,,,,,Y,Y,,,,,,Y,Y,,,Y,,Y,,,Y,N,,N,
2019,58248,"EnergyMark, LLC",,NY,Retail Power Marketer,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,N,
2019,58263,V247 Power Corporation,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,58314,"Palmco Power IL, LLC",,NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2019,58339,"XOOM Energy Pennsylvania, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,58364,New Brunswick Power Generation Corp.,,CN,Retail Power Marketer,,,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,58367,"XOOM Energy New York, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2019,58457,"EDF Industrial Power Services (CA), LLC",,TX,Retail Power Marketer,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,N,
2019,58458,Silver State Energy Association,,NV,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,N,
2019,58476,"Stream Energy Columbia, LLC",,DC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,58630,"XOOM Energy Maine, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,58631,"XOOM Energy Rhode Island, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,58632,"XOOM Energy Delaware, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,58633,"XOOM Energy New Hampshire, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,58663,Respond Power LLC,,NY,Retail Power Marketer,,,,,,,,,,,,Y,,,N,,,,,,,,,Y,,N,
2019,58667,"North American Power and Gas, LLC",,CT,Retail Power Marketer,,Y,,,,,,,,,Y,Y,Y,,,Y,,,,,,,,Y,,N,
2019,58683,Everyday Energy LLC,,CT,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2019,58747,"Provider Power MASS, LLC",,ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,58799,"Mega Energy of New England, LLC",,TX,Retail Power Marketer,,,,,,,,,,,,,,,N,Y,,,,,,,,Y,,N,
2019,58805,Pro Power Providers,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,58851,City of Cerritos - (CA),,CA,Municipal,,,,,,,,,Y,Y,,,,,,,,,,Y,,N,,Y,,N,
2019,58853,Kiwi Energy NY LLC,,NY,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2019,58951,"CleanChoice Energy, Inc.",,DC,Retail Power Marketer,,,,,,Y,,,,,,Y,Y,,,Y,,,,,,,,Y,,N,
2019,58952,Tomorow Energy Corp.,,NV,Retail Power Marketer,WECC,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2019,58953,"Star Energy Partners, LLC",,OH,Retail Power Marketer,,,,,,,,,,,,Y,,,N,,,,,,,,,Y,,N,
2019,58956,"SmartEnergy Holdings, LLC",,NY,Retail Power Marketer,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,Y,,N,
2019,58957,"Interstate Gas Supply, Inc.",,OH,Retail Power Marketer,,,,,,,,,,,,Y,,,,,Y,,,,,,,Y,,N,
2019,58963,Brooklet Energy Distribution,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,58964,"Alpha Gas and Electric, LLC",,NY,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2019,58965,Energy.Me Midwest LLC,,NY,Retail Power Marketer,SERC,,,,,,,,,,N,Y,N,,Y,,,,,,,,,Y,,N,
2019,58966,Marathon Power LLC,,NY,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2019,58967,"SBR Energy, LLC",,CT,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2019,58972,"Realgy, LLC",,CT,Retail Power Marketer,,,,,,,,,,,,Y,,,Y,,,,,Y,,,,Y,Y,N,
2019,58973,"Discount Energy Group, LLC",,AZ,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,58974,Clearview Electric Inc.,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,Y,Y,,,Y,,,,,,,,Y,,N,
2019,58978,"Harborside Energy, LLC",,NY,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,59012,"Mega Energy of New Hampshire, LLC",,TX,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,59013,PUD No 1 of Jefferson County,,WA,Political Subdivision,,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,N,
2019,59052,Astral Energy LLC,,NJ,Retail Power Marketer,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2019,59053,"Abest Power & Gas, LLC",,NY,Retail Power Marketer,,,,,,,,,,,,N,Y,,,N,,,,,,,,Y,,N,
2019,59054,"Eligo Energy, LLC",,IL,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,N,
2019,59055,"Choice Energy, LLC d/b/a 4 Choice Energy",,IA,Retail Power Marketer,,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,N,
2019,59057,"Mega Energy of Maine, LLC",,TX,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,59059,Town Square Energy,,AZ,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,59062,"Horizon Power and Light, LLC",,TX,Retail Power Marketer,,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,N,
2019,59064,"Great American Power, LLC",,GA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,59065,Titan Gas LLC,,TX,Retail Power Marketer,ERCOT,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,N,
2019,59082,"Family Energy, Inc. New York",,CN,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2019,59086,"Constellation Solar Holding, LLC",,MD,Behind the Meter,,,,,Y,Y,Y,,Y,Y,N,Y,Y,,,Y,,Y,,,,,,,,N,
2019,59088,"Nordic Energy Services, LLC",,IL,Retail Power Marketer,,,,Y,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,N,
2019,59126,Sonoma Clean Power Authority,,CA,Community Choice Aggregator,,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2019,59127,"Sunwave Gas & Power Connecticut, Inc.",,MA,Retail Power Marketer,,,,,,,,,,,,Y,N,,,Y,,,,,,,,Y,,N,
2019,59128,MPower Energy LLC,,NY,Retail Power Marketer,NPCC,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,N,
2019,59139,SunEdison LLC,,CA,Behind the Meter,,N,N,N,Y,Y,Y,,Y,Y,N,Y,N,,N,Y,,Y,,,,,,,,N,
2019,59310,"Inspire Energy Holdings, LLC",,CA,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,Y,,,,,,,N,Y,,N,
2019,59311,"XOOM Energy Ohio, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,59312,"XOOM Energy Washington DC, LLC",,NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,59314,Infuse Energy LLC,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,59361,Lykins Energy Solutions,,OH,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,59385,"Dynegy Energy Services, LLC",,TX,Retail Power Marketer,,,,,,,,,,,,Y,,,N,Y,,N,,,,,Y,Y,,N,
2019,59410,"Shipley Choice, LLC",,PA,Retail Power Marketer,RF,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,59411,Power Express,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,59472,Agera Energy LLC,,NY,Retail Power Marketer,,,,,,,,,,Y,Y,Y,Y,,Y,Y,,,,,,,,Y,,N,
2019,59505,Heartland REMC,,IN,Cooperative,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,N,
2019,59507,"Lonestar Generation, LLC",,TX,Wholesale Power Marketer,,Y,,,,,,,,,Y,,,,,,,Y,,,,,Y,,,N,
2019,59557,RGS Energy,,CO,Behind the Meter,,,,,,,,,,Y,,,,,,,,Y,,,N,,,N,,N,
2019,59566,Axon Power & Gas LLC,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,59579,Sunnova,,TX,Behind the Meter,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,,,,,N,
2019,59580,"SunPower Capital, LLC",,TX,Behind the Meter,,,,,,,,,,,,,,,,,,Y,,,,,,,,N,
2019,59619,"EDF Energy Services, LLC",,TX,Retail Power Marketer,,N,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,Y,,N,
2019,59620,Verde Energy USA,,CT,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,,Y,,,,,,Y,,Y,Y,N,
2019,59622,"Ahana Renewables, LLC",,NY,Behind the Meter,,,,,Y,Y,,,Y,Y,,Y,,,,Y,,Y,,,,,,,,N,
2019,59624,"Vivint Solar, Inc.",,UT,Behind the Meter,,,,,,,,,,,,,,,,,,,,,N,,,Y,,N,
2019,59625,Lancaster Choice Energy,,CA,Community Choice Aggregator,,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2019,59647,Sunrun Inc.,,CA,Behind the Meter,,N,Y,N,Y,Y,Y,,Y,Y,,Y,Y,,N,Y,,Y,,,,,,,,N,
2019,59676,"Collegiate Clean Energy, LLC",,VA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,59679,Aggregated Transit Energy,,MA,Retail Power Marketer,,,,,Y,,,,,,,,,,,Y,,N,,N,N,N,Y,Y,,Y,Y
2019,59738,"SunPower Capital Services, LLC",,TX,Behind the Meter,,,,,,,,,,,,,,,,,,Y,,,,,,,,N,
2019,59763,"Consolidated Power Co., LLC",,NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2019,59793,"First Point Power, LLC",,RI,Retail Power Marketer,,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,N,
2019,59794,"Starion Energy, Inc.",,CT,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2019,59795,"Starion Energy PA, Inc.",,CT,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2019,59796,"Starion Energy NY, Inc.",,CT,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2019,59797,Park Power LLC,,PA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,N,N,
2019,59798,Volt Electricity Provider LP,,TX,Retail Power Marketer,ERCOT,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2019,59799,American Power & Gas,,FL,Retail Power Marketer,FRCC,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
